,0,1,2,3,4,5,6,7,8,9
110,"111. Sun,8/5 vs SDP L (6-10)#",Almora-CF,Baez-2B,Bote-3B,Russell-SS,Schwarber-LF,Contreras-C,Caratini-1B,Lester-P,Happ-RF
111,"112. Mon,8/6 at KCR W (3-1)",Rizzo-1B,Zobrist-2B,Heyward-RF,Baez-3B,Schwarber-DH,Contreras-C,Happ-LF,Russell-SS,Almora-CF
112,"113. Tue,8/7 at KCR W (5-0)",Rizzo-1B,Baez-2B,Zobrist-LF,Heyward-RF,Bote-3B,Schwarber-DH,Happ-CF,Russell-SS,Caratini-C
113,"114. Wed,8/8 at KCR L (0-9)",Rizzo-1B,Baez-2B,Heyward-RF,Bote-3B,La Stella-DH,Contreras-C,Schwarber-LF,Happ-CF,Russell-SS
114,"115. Fri,8/10 vs WSN W (3-2)",Rizzo-1B,Baez-2B,Zobrist-RF,Heyward-CF,Bote-3B,Schwarber-LF,Contreras-C,Hendricks-P,Russell-SS
115,"116. Sat,8/11 vs WSN L (4-9)",Rizzo-1B,Baez-2B,Heyward-RF,Bote-3B,Contreras-C,Schwarber-LF,Russell-SS,Lester-P,Almora-CF
116,"117. Sun,8/12 vs WSN W (4-3)",Rizzo-1B,Baez-3B,Zobrist-2B,Heyward-RF,Almora-CF,Schwarber-LF,Contreras-C,Hamels-P,Russell-SS
117,"118. Tue,8/14 vs MIL L (0-7)",Rizzo-1B,Baez-SS,Zobrist-2B,Heyward-RF,La Stella-3B,Schwarber-LF,Contreras-C,Quintana-P,Happ-CF
118,"119. Wed,8/15 vs MIL W (8-4)",Baez-2B,Heyward-RF,Bote-3B,Rizzo-1B,Almora-CF,Schwarber-LF,Contreras-C,Hendricks-P,Russell-SS
119,"120. Thu,8/16 at PIT W (1-0)",Baez-2B,Heyward-RF,Bote-3B,Rizzo-1B,Happ-LF,Almora-CF,Contreras-C,Lester-P,Russell-SS
120,"121. Fri,8/17 at PIT W (1-0)",Happ-CF,Heyward-RF,Zobrist-2B,Rizzo-1B,Baez-3B,Schwarber-LF,Caratini-C,Hamels-P,Russell-SS
121,"122. Sat,8/18 at PIT L (1-3)",Zobrist-RF,Heyward-CF,Bote-3B,Rizzo-1B,Baez-2B,Schwarber-LF,Contreras-C,Chatwood-P,Russell-SS
122,"123. Sun,8/19 at PIT L (1-2)",La Stella-2B,Zobrist-RF,Baez-SS,Rizzo-1B,Happ-CF,Schwarber-LF,Contreras-C,Quintana-P,Bote-3B
123,"124. Tue,8/21 at DET L (1-2)",Almora-CF,Heyward-RF,Baez-SS,Rizzo-1B,Zobrist-2B,Schwarber-LF,Bote-3B,Contreras-C,La Stella-DH
124,"125. Wed,8/22 at DET W (8-2)#",Murphy-2B,Baez-SS,Rizzo-1B,Zobrist-DH,Heyward-RF,Almora-CF,Bote-3B,Contreras-C,Happ-LF
125,"126. Thu,8/23 vs CIN W (7-1)",Murphy-2B,Baez-SS,Rizzo-1B,Zobrist-RF,Schwarber-LF,Happ-CF,Caratini-C,Hamels-P,Bote-3B
126,"127. Fri,8/24 vs CIN W (3-2)",Murphy-2B,Baez-SS,Rizzo-1B,Zobrist-RF,Schwarber-LF,Happ-3B,Contreras-C,Mills-P,Almora-CF
127,"128. Sat,8/25 vs CIN W (10-6)",Murphy-2B,Baez-SS,Rizzo-1B,Zobrist-RF,Heyward-CF,Contreras-C,Schwarber-LF,Quintana-P,Happ-3B
128,"129. Sun,8/26 vs CIN W (9-0)",Murphy-2B,Baez-SS,Rizzo-1B,Contreras-C,Heyward-RF,Bote-3B,Schwarber-LF,Hendricks-P,Almora-CF
129,"130. Mon,8/27 vs NYM W (7-4)",Murphy-2B,Baez-SS,Rizzo-1B,Zobrist-RF,Heyward-CF,Contreras-C,Schwarber-LF,Lester-P,Bote-3B
130,"131. Tue,8/28 vs NYM W (2-1)",Murphy-2B,Rizzo-1B,Heyward-RF,Baez-SS,Caratini-C,Schwarber-LF,Almora-CF,Hamels-P,Bote-3B
131,"132. Wed,8/29 vs NYM L (3-10)#",Schwarber-LF,Almora-CF,Zobrist-2B,Rizzo-1B,Bote-SS,Contreras-C,La Stella-3B,Mills-P,Happ-RF
132,"133. Thu,8/30 at ATL W (5-4)",Murphy-2B,Baez-SS,Rizzo-1B,Zobrist-RF,Heyward-CF,Contreras-C,Schwarber-LF,Montgomery-P,Bote-3B
133,"134. Fri,8/31 at PHI L (1-2)",Murphy-2B,Baez-SS,Rizzo-1B,Zobrist-RF,Almora-CF,Contreras-C,Happ-LF,Quintana-P,Bote-3B
134,"135. Sat,9/1 at PHI W (7-1)",Murphy-2B,Baez-SS,Rizzo-1B,Zobrist-RF,Bryant-3B,Schwarber-LF,Caratini-C,Hendricks-P,Happ-CF
135,"136. Sun,9/2 at PHI W (8-1)",Murphy-2B,Baez-SS,Rizzo-1B,Bryant-RF,Schwarber-LF,Contreras-C,Happ-CF,Lester-P,Bote-3B
136,"137. Mon,9/3 at MIL L (3-4)",Murphy-2B,Baez-3B,Rizzo-1B,Bryant-RF,Schwarber-LF,Russell-SS,Caratini-C,Hamels-P,Happ-CF
137,"138. Tue,9/4 at MIL L (1-11)#",Almora-CF,Baez-2B,Rizzo-1B,Bryant-LF,Bote-3B,Zobrist-RF,Contreras-C,Montgomery-P,Russell-SS
138,"139. Wed,9/5 at MIL W (6-4)",Murphy-2B,Baez-SS,Rizzo-1B,Zobrist-RF,Bryant-3B,Schwarber-LF,Contreras-C,Quintana-P,Happ-CF
