,0,1,2,3,4,5,6,7,8,9
97,"98. Sun,7/23 at BAL L (7-9)",Altuve-2B,Reddick-RF,Gurriel-1B,Gattis-DH,Gonzalez-SS,McCann-C,Bregman-3B,Aoki-LF,Marisnick-CF
98,"99. Mon,7/24 at PHI W (13-4)",Springer-CF,Altuve-2B,Reddick-RF,Gurriel-1B,Gonzalez-SS,Beltran-LF,McCann-C,Bregman-3B,Peacock-P
99,"100. Tue,7/25 at PHI W (5-0)",Altuve-2B,Reddick-RF,Gurriel-1B,Gattis-C,Gonzalez-SS,Fisher-CF,Bregman-3B,Aoki-LF,Morton-P
100,"101. Wed,7/26 at PHI L (0-9)",Altuve-2B,Fisher-CF,Reddick-RF,Gurriel-3B,Gonzalez-SS,Beltran-LF,McCann-C,White-1B,Fiers-P
101,"102. Fri,7/28 at DET W (6-5)",Fisher-LF,Altuve-2B,Reddick-CF,Gurriel-1B,Gonzalez-SS,Beltran-DH,McCann-C,Bregman-3B,Aoki-RF
102,"103. Sat,7/29 at DET L (3-5)#",Reddick-RF,Altuve-2B,Gurriel-1B,Gattis-C,Gonzalez-SS,Beltran-DH,Fisher-LF,Bregman-3B,Marisnick-CF
103,"104. Sun,7/30 at DET L (1-13)",Fisher-LF,Altuve-2B,Reddick-CF,Gattis-DH,Gonzalez-SS,McCann-C,Bregman-3B,White-1B,Aoki-RF
104,"105. Mon,7/31 vs TBR W (14-7)",Fisher-RF,Altuve-2B,Gurriel-3B,McCann-C,Gattis-DH,Beltran-LF,Bregman-SS,White-1B,Marisnick-CF
105,"106. Tue,8/1 vs TBR L (4-6)",Fisher-LF,Altuve-2B,Reddick-RF,Gurriel-1B,Gonzalez-SS,Beltran-DH,Gattis-C,Bregman-3B,Marisnick-CF
106,"107. Wed,8/2 vs TBR L (0-3)",Fisher-LF,Altuve-2B,Reddick-RF,Gurriel-1B,Gonzalez-SS,Beltran-DH,McCann-C,Bregman-3B,Marisnick-CF
107,"108. Thu,8/3 vs TBR L (3-5)#",Altuve-2B,Bregman-SS,Gurriel-3B,Gattis-C,Gonzalez-LF,Fisher-RF,White-1B,Reed-DH,Marisnick-CF
108,"109. Fri,8/4 vs TOR W (16-7)",Fisher-LF,Bregman-SS,Reddick-RF,Gurriel-3B,Gonzalez-2B,Beltran-DH,McCann-C,White-1B,Marisnick-CF
109,"110. Sat,8/5 vs TOR L (3-4)",Fisher-RF,Altuve-2B,Reddick-CF,Gurriel-DH,Beltran-LF,Bregman-SS,McCann-C,Davis-3B,White-1B
110,"111. Sun,8/6 vs TOR W (7-6)",Fisher-LF,Altuve-2B,Reddick-RF,Gurriel-1B,Gonzalez-SS,Beltran-DH,Bregman-3B,Centeno-C,Marisnick-CF
111,"112. Tue,8/8 at CHW L (5-8)#",Bregman-SS,Altuve-2B,Reddick-RF,Gurriel-1B,Gonzalez-LF,Beltran-DH,Davis-3B,McCann-C,Marisnick-CF
112,"113. Wed,8/9 at CHW L (1-7)",Springer-CF,Altuve-2B,Reddick-RF,Gurriel-1B,Gonzalez-SS,Beltran-DH,Bregman-3B,McCann-C,Fisher-LF
113,"114. Thu,8/10 at CHW L (2-3)#",Springer-DH,Altuve-2B,Reddick-RF,Gurriel-1B,Bregman-SS,Gonzalez-LF,Davis-3B,Centeno-C,Marisnick-CF
114,"115. Fri,8/11 at TEX L (4-6)#",Springer-RF,Bregman-3B,Altuve-2B,Gurriel-1B,Gonzalez-SS,Beltran-DH,McCann-C,Marisnick-CF,Fisher-LF
115,"116. Sat,8/12 at TEX L (3-8)",Springer-CF,Reddick-RF,Altuve-2B,Beltran-DH,Bregman-SS,Gonzalez-1B,Fisher-LF,Davis-3B,Centeno-C
116,"117. Sun,8/13 at TEX W (2-1)",Reddick-RF,Altuve-2B,Bregman-3B,Gurriel-1B,Gonzalez-SS,Beltran-DH,Fisher-LF,McCann-C,Marisnick-CF
117,"118. Mon,8/14 at ARI L (0-2)",Springer-CF,Altuve-2B,Reddick-RF,Gurriel-1B,Bregman-3B,Gonzalez-SS,Fisher-LF,Centeno-C,McHugh-P
118,"119. Tue,8/15 at ARI W (9-4)#",Springer-RF,Bregman-SS,Altuve-2B,Gurriel-1B,Reddick-LF,Davis-3B,Stassi-C,Marisnick-CF,Peacock-P
119,"120. Wed,8/16 vs ARI W (9-5)",Springer-CF,Altuve-2B,Reddick-RF,Gurriel-1B,Gonzalez-SS,Beltran-DH,Bregman-3B,Centeno-C,Fisher-LF
120,"121. Thu,8/17 vs ARI L (0-4)#",Springer-RF,Bregman-SS,Altuve-2B,Gurriel-1B,Gonzalez-LF,Beltran-DH,Davis-3B,Stassi-C,Marisnick-CF
121,"122. Fri,8/18 vs OAK W (3-1)#",Springer-RF,Bregman-3B,Altuve-2B,Gurriel-1B,Gonzalez-SS,Reddick-LF,Beltran-DH,Stassi-C,Marisnick-CF
122,"123. Sat,8/19 vs OAK W (3-0)",Springer-CF,Bregman-3B,Altuve-2B,Reddick-RF,Gurriel-1B,Gonzalez-SS,Beltran-DH,Centeno-C,Fisher-LF
123,"124. Sun,8/20 vs OAK L (2-3)",Springer-DH,Bregman-SS,Altuve-2B,Reddick-RF,Gonzalez-1B,Davis-3B,Fisher-LF,Centeno-C,Marisnick-CF
124,"125. Tue,8/22 vs WSN L (3-4)",Springer-CF,Bregman-3B,Altuve-2B,Reddick-RF,Gurriel-1B,Gonzalez-SS,Beltran-DH,Centeno-C,Fisher-LF
125,"126. Wed,8/23 vs WSN W (6-1)",Springer-RF,Bregman-3B,Altuve-2B,Reddick-LF,Gurriel-1B,Gonzalez-SS,Beltran-DH,Stassi-C,Marisnick-CF
126,"127. Thu,8/24 vs WSN L (4-5)",Springer-CF,Bregman-3B,Altuve-2B,Reddick-RF,Gurriel-1B,Gonzalez-SS,Beltran-DH,McCann-C,Fisher-LF
127,"128. Fri,8/25 at LAA W (2-1)",Springer-CF,Bregman-SS,Reddick-RF,Gurriel-1B,Gonzalez-2B,Beltran-DH,Gattis-C,Davis-3B,Fisher-LF
128,"129. Sat,8/26 at LAA L (6-7)#",Springer-RF,Bregman-SS,Altuve-2B,Gurriel-1B,Reddick-LF,Beltran-DH,Davis-3B,McCann-C,Marisnick-CF
129,"130. Sun,8/27 at LAA W (7-5)",Springer-RF,Bregman-3B,Altuve-2B,Reddick-LF,Gurriel-1B,McCann-DH,Gonzalez-SS,Gattis-C,Marisnick-CF
130,"131. Tue,8/29 vs TEX L (2-12)#",Springer-RF,Bregman-SS,Altuve-2B,Gurriel-1B,Gattis-C,Beltran-DH,Gonzalez-LF,Davis-3B,Marisnick-CF
131,"132. Wed,8/30 vs TEX L (1-8)",Springer-CF,Bregman-3B,Altuve-2B,Reddick-RF,Gurriel-1B,McCann-C,Beltran-DH,Gonzalez-SS,Fisher-LF
132,"133. Thu,8/31 vs TEX W (5-1)",Springer-RF,Bregman-SS,Altuve-2B,Reddick-LF,Beltran-DH,Gonzalez-1B,Davis-3B,Centeno-C,Marisnick-CF
133,"134. Sat,9/2 vs NYM W (12-8)",Springer-DH,Bregman-SS,Altuve-2B,Reddick-RF,Gonzalez-1B,Maybin-CF,Davis-3B,Centeno-C,Kemp-LF
134,"135. Sat,9/2 vs NYM W (4-1)",Springer-CF,Bregman-SS,Altuve-DH,Reddick-RF,Gonzalez-2B,McCann-C,Davis-3B,White-1B,Fisher-LF
135,"136. Sun,9/3 vs NYM W (8-6)",Springer-DH,Bregman-3B,Altuve-2B,Correa-SS,Reddick-RF,Maybin-CF,White-1B,Centeno-C,Kemp-LF
136,"137. Mon,9/4 at SEA W (6-2)",Springer-RF,Bregman-3B,Altuve-2B,Correa-SS,Reddick-LF,Gurriel-DH,Gonzalez-1B,McCann-C,Maybin-CF
137,"138. Tue,9/5 at SEA W (3-1)#",Springer-RF,Bregman-3B,Altuve-2B,Correa-SS,Gurriel-1B,Gonzalez-LF,Beltran-DH,McCann-C,Maybin-CF
138,"139. Wed,9/6 at SEA W (5-3)",Springer-CF,Bregman-3B,Correa-SS,Reddick-RF,Gurriel-1B,Gonzalez-2B,Beltran-DH,Stassi-C,Kemp-LF
139,"140. Fri,9/8 at OAK L (8-9)",Springer-RF,Altuve-2B,Correa-SS,Reddick-LF,Gurriel-1B,Gonzalez-3B,Beltran-DH,McCann-C,Maybin-CF
140,"141. Sat,9/9 at OAK L (1-11)",Springer-RF,Bregman-3B,Altuve-2B,Correa-DH,Gonzalez-SS,White-1B,Fisher-LF,Marisnick-CF,Centeno-C
141,"142. Sat,9/9 at OAK L (4-11)",Maybin-CF,Bregman-3B,Altuve-2B,Correa-SS,Reddick-RF,Gurriel-1B,Beltran-DH,McCann-C,Kemp-LF
142,"143. Sun,9/10 at OAK L (2-10)",Springer-RF,Reddick-LF,Altuve-2B,Correa-SS,Bregman-3B,Gonzalez-1B,Gattis-DH,McCann-C,Marisnick-CF
143,"144. Tue,9/12 at LAA W (1-0)",Springer-CF,Reddick-RF,Altuve-2B,Correa-SS,Gonzalez-LF,Bregman-3B,Beltran-DH,Gurriel-1B,McCann-C
