,0,1,2,3,4,5,6,7,8,9
62,"63. Mon,6/3 vs HOU L (2-4)",Smith-CF,Haniger-RF,Encarnacion-1B,Vogelbach-DH,Seager-3B,Narvaez-C,Santana-LF,Long-2B,Moore-SS
63,"64. Tue,6/4 vs HOU L (5-11)#",Bishop-CF,Haniger-RF,Encarnacion-1B,Santana-LF,Narvaez-C,Seager-3B,Beckham-DH,Long-2B,Moore-SS
64,"65. Wed,6/5 vs HOU W (14-1)",Smith-LF,Haniger-CF,Encarnacion-1B,Vogelbach-DH,Seager-3B,Santana-RF,Long-2B,Murphy-C,Moore-SS
65,"66. Thu,6/6 vs HOU L (7-8)",Smith-LF,Haniger-CF,Encarnacion-DH,Vogelbach-1B,Seager-3B,Santana-RF,Narvaez-C,Long-2B,Moore-SS
66,"67. Fri,6/7 at LAA W (6-2)#",Smith-CF,Santana-RF,Encarnacion-1B,Vogelbach-DH,Beckham-2B,Seager-3B,Williamson-LF,Murphy-C,Moore-SS
67,"68. Sat,6/8 at LAA L (3-12)",Smith-CF,Santana-RF,Vogelbach-DH,Encarnacion-1B,Narvaez-C,Seager-3B,Williamson-LF,Long-2B,Moore-SS
68,"69. Sun,6/9 at LAA W (9-3)#",Smith-CF,Santana-RF,Encarnacion-DH,Vogelbach-1B,Beckham-2B,Seager-3B,Murphy-C,Williamson-LF,Moore-SS
69,"70. Tue,6/11 at MIN L (5-6)#",Smith-CF,Santana-RF,Encarnacion-1B,Vogelbach-DH,Seager-3B,Murphy-C,Williamson-LF,Gordon-2B,Moore-SS
70,"71. Wed,6/12 at MIN W (9-6)",Smith-CF,Seager-3B,Encarnacion-DH,Vogelbach-1B,Santana-RF,Narvaez-C,Gordon-2B,Long-LF,Moore-SS
71,"72. Thu,6/13 at MIN L (5-10)",Smith-CF,Seager-DH,Santana-RF,Vogelbach-1B,Narvaez-C,Beckham-SS,Gordon-2B,Long-3B,Williamson-LF
72,"73. Fri,6/14 at OAK W (9-2)",Smith-CF,Seager-3B,Santana-RF,Vogelbach-1B,Narvaez-C,Beckham-DH,Crawford-SS,Gordon-2B,Williamson-LF
73,"74. Sat,6/15 at OAK L (2-11)",Smith-CF,Crawford-SS,Santana-RF,Vogelbach-1B,Narvaez-C,Seager-3B,Beckham-DH,Williamson-LF,Moore-2B
74,"75. Sun,6/16 at OAK W (6-3)",Smith-CF,Crawford-SS,Santana-RF,Vogelbach-DH,Seager-3B,Murphy-C,Gordon-2B,Williamson-LF,Nola-1B
