,0,1,2,3,4,5,6,7,8,9
20,"21. Fri,4/19 at OAK W (5-1)",Sogard-2B,Galvis-SS,Grichuk-DH,Smoak-1B,Hernandez-LF,McKinney-RF,Drury-3B,Brito-CF,Jansen-C
21,"22. Sat,4/20 at OAK W (10-1)",Sogard-2B,Galvis-SS,Grichuk-CF,Smoak-DH,Hernandez-LF,Tellez-1B,Drury-3B,McKinney-RF,Maile-C
22,"23. Sun,4/21 at OAK W (5-4)#",Hanson-2B,Galvis-SS,Grichuk-CF,Smoak-1B,Hernandez-LF,Drury-3B,Tellez-DH,Jansen-C,McKinney-RF
23,"24. Tue,4/23 vs SFG L (6-7)",Sogard-2B,Urena-SS,Grichuk-RF,Smoak-1B,Tellez-DH,Drury-3B,McKinney-LF,Brito-CF,Maile-C
24,"25. Wed,4/24 vs SFG L (0-4)#",Sogard-2B,Drury-3B,Smoak-DH,Grichuk-CF,Tellez-1B,Hernandez-LF,Jansen-C,Urena-SS,Hanson-RF
25,"26. Fri,4/26 vs OAK W (4-2)",Sogard-SS,Smoak-1B,Grichuk-CF,Tellez-DH,Guerrero-3B,McKinney-RF,Hernandez-LF,Drury-2B,Jansen-C
26,"27. Sat,4/27 vs OAK W (7-1)#",Sogard-SS,Smoak-1B,Grichuk-CF,Guerrero-3B,Hernandez-LF,Drury-2B,Tellez-DH,Jansen-C,Hanson-RF
27,"28. Sun,4/28 vs OAK W (5-4)",Sogard-SS,Smoak-DH,Grichuk-CF,Tellez-1B,Guerrero-3B,McKinney-LF,Drury-2B,Brito-RF,Maile-C
28,"29. Tue,4/30 at LAA L (3-4)",Sogard-2B,Galvis-SS,Grichuk-CF,Smoak-DH,Guerrero-3B,Tellez-1B,Drury-RF,Hernandez-LF,Maile-C
29,"30. Wed,5/1 at LAA L (3-6)",Galvis-SS,Grichuk-CF,Smoak-1B,Tellez-DH,Guerrero-3B,Drury-2B,McKinney-RF,Hernandez-LF,Jansen-C
30,"31. Thu,5/2 at LAA L (2-6)#",Sogard-2B,Galvis-SS,Grichuk-CF,Smoak-1B,Drury-3B,Tellez-DH,Hernandez-LF,Jansen-C,Hanson-RF
31,"32. Fri,5/3 at TEX W (1-0)#",Sogard-2B,Galvis-SS,Grichuk-CF,Smoak-DH,Guerrero-3B,Tellez-1B,Drury-RF,Hernandez-LF,Maile-C
32,"33. Sat,5/4 at TEX L (5-8)",Sogard-2B,Galvis-SS,Smoak-DH,Grichuk-CF,Guerrero-3B,Tellez-1B,McKinney-LF,Jansen-C,Brito-RF
33,"34. Sun,5/5 at TEX L (2-10)#",Sogard-2B,Galvis-SS,Grichuk-CF,Smoak-1B,Guerrero-3B,Tellez-DH,Drury-RF,Hernandez-LF,Jansen-C
34,"35. Mon,5/6 vs MIN L (0-8)#",Sogard-2B,Galvis-SS,Grichuk-CF,Smoak-1B,Guerrero-3B,Tellez-DH,Drury-RF,Hernandez-LF,Jansen-C
35,"36. Tue,5/7 vs MIN L (0-3)",Galvis-SS,Smoak-1B,Grichuk-CF,Tellez-DH,Guerrero-3B,McKinney-RF,Drury-2B,Hernandez-LF,Maile-C
36,"37. Wed,5/8 vs MIN L (1-9)",Sogard-2B,Galvis-SS,Grichuk-CF,Smoak-DH,Tellez-1B,McKinney-LF,Drury-3B,Brito-RF,Maile-C
37,"38. Fri,5/10 vs CHW W (4-3)",Sogard-2B,Guerrero-3B,Smoak-1B,Tellez-DH,Grichuk-RF,Galvis-SS,Hernandez-LF,Jansen-C,Davis-CF
38,"39. Sat,5/11 vs CHW L (2-7)",Sogard-2B,Guerrero-3B,Smoak-1B,Tellez-DH,Grichuk-CF,Galvis-SS,Hernandez-LF,McKinney-RF,Maile-C
39,"40. Sun,5/12 vs CHW L (1-5)",Galvis-SS,Guerrero-3B,Smoak-1B,Tellez-DH,Grichuk-RF,Drury-2B,Hernandez-LF,Jansen-C,Davis-CF
40,"41. Tue,5/14 at SFG W (7-3)",Sogard-2B,Guerrero-3B,Smoak-1B,Grichuk-RF,Galvis-SS,McKinney-LF,Davis-CF,Jansen-C,Thornton-P
41,"42. Wed,5/15 at SFG L (3-4)",Drury-2B,Guerrero-3B,Tellez-1B,Grichuk-CF,Galvis-SS,Hernandez-LF,McKinney-RF,Maile-C,Jackson-P
42,"43. Thu,5/16 at CHW L (2-4)",Sogard-2B,Guerrero-DH,Smoak-1B,Grichuk-RF,Galvis-SS,Drury-3B,McKinney-LF,Davis-CF,Jansen-C
43,"44. Fri,5/17 at CHW W (10-2)",Sogard-2B,Guerrero-3B,Smoak-1B,Tellez-DH,Grichuk-CF,Galvis-SS,Drury-RF,McKinney-LF,Jansen-C
44,"45. Sat,5/18 at CHW L (1-4)",McKinney-LF,Guerrero-3B,Smoak-DH,Tellez-1B,Grichuk-CF,Galvis-SS,Drury-RF,Urena-2B,Maile-C
45,"46. Sun,5/19 at CHW W (5-2)",Sogard-2B,Guerrero-3B,Smoak-1B,Tellez-DH,Grichuk-RF,Galvis-SS,McKinney-LF,Jansen-C,Davis-CF
46,"47. Mon,5/20 vs BOS L (2-12)#",Davis-CF,Drury-3B,Smoak-1B,Grichuk-RF,Galvis-SS,Jansen-DH,McKinney-LF,Urena-2B,Maile-C
47,"48. Tue,5/21 vs BOS W (10-3)#",Davis-CF,Guerrero-3B,Smoak-1B,Tellez-DH,Grichuk-RF,Galvis-SS,McKinney-LF,Jansen-C,Drury-2B
48,"49. Wed,5/22 vs BOS L (5-6)",Sogard-2B,Guerrero-3B,Smoak-1B,Tellez-DH,Grichuk-RF,Galvis-SS,Drury-LF,Davis-CF,Maile-C
