,0,1,2,3,4,5,6,7,8,9
133,"134. Thu,8/30 vs ARI L (1-3)#",Dozier-2B,Turner-3B,Machado-SS,Kemp-LF,Hernandez-1B,Taylor-CF,Puig-RF,Barnes-C,Hill-P
134,"135. Fri,8/31 vs ARI W (3-2)",Pederson-LF,Turner-3B,Machado-SS,Bellinger-CF,Grandal-C,Muncy-1B,Dozier-2B,Puig-RF,Ryu-P
135,"136. Sat,9/1 vs ARI W (3-2)#",Dozier-2B,Turner-3B,Machado-SS,Kemp-LF,Freese-1B,Hernandez-CF,Puig-RF,Barnes-C,Kershaw-P
136,"137. Sun,9/2 vs ARI W (3-2)",Pederson-LF,Turner-3B,Machado-SS,Bellinger-CF,Dozier-2B,Grandal-C,Muncy-1B,Hernandez-RF,Buehler-P
137,"138. Mon,9/3 vs NYM L (2-4)",Pederson-LF,Turner-3B,Machado-SS,Muncy-2B,Verdugo-CF,Bellinger-1B,Grandal-C,Puig-RF,Wood-P
138,"139. Tue,9/4 vs NYM W (11-4)#",Dozier-2B,Turner-3B,Machado-SS,Kemp-RF,Freese-1B,Hernandez-CF,Taylor-LF,Barnes-C,Hill-P
139,"140. Wed,9/5 vs NYM L (3-7)",Pederson-LF,Verdugo-RF,Turner-3B,Muncy-1B,Bellinger-CF,Grandal-C,Hernandez-SS,Dozier-2B,Ryu-P
140,"141. Fri,9/7 at COL W (4-2)",Pederson-LF,Turner-3B,Machado-SS,Muncy-1B,Bellinger-CF,Hernandez-2B,Grandal-C,Puig-RF,Kershaw-P
141,"142. Sat,9/8 at COL L (2-4)#",Dozier-2B,Turner-3B,Machado-SS,Kemp-RF,Freese-1B,Hernandez-CF,Taylor-LF,Barnes-C,Buehler-P
142,"143. Sun,9/9 at COL W (9-6)#",Dozier-2B,Turner-3B,Machado-SS,Kemp-RF,Freese-1B,Taylor-LF,Hernandez-CF,Barnes-C,Hill-P
143,"144. Mon,9/10 at CIN L (6-10)#",Taylor-LF,Turner-3B,Machado-SS,Kemp-RF,Freese-1B,Hernandez-CF,Grandal-C,Dozier-2B,Wood-P
144,"145. Tue,9/11 at CIN L (1-3)",Pederson-LF,Muncy-2B,Machado-3B,Bellinger-1B,Grandal-C,Verdugo-CF,Taylor-SS,Puig-RF,Ryu-P
