,Date,VH,Team,Pitcher,Open,Close
3732,2019-08-19,V,LAD,CKERSHAW,-190,-195
3733,2019-08-19,H,SEA,RELIAS,170,175
3734,2019-08-20,V,ATL,BWILSON,109,111
3735,2019-08-20,H,PIT,CARCHER,-119,-126
3736,2019-08-20,V,SFO,DHOLLAND,115,-111
3737,2019-08-20,H,NYM,ZWHEELER,-130,101
3738,2019-08-20,V,CIN,HBAILEY,170,205
3739,2019-08-20,H,MIL,CANDERSON,-190,-230
3740,2019-08-20,V,STL,AGOMBER,135,180
3741,2019-08-20,H,LAD,AWOOD,-150,-205
3742,2019-08-20,V,BAL,ACASHNER,145,155
3743,2019-08-20,H,TOR,MESTRADA,-165,-175
3744,2019-08-20,V,KAN,JLOPEZ,170,184
3745,2019-08-20,H,TAM,HWOOD,-190,-209
3746,2019-08-20,V,CLE,CKLUBER,-102,101
3747,2019-08-20,H,BOS,RPORCELLO,-108,-311
3748,2019-08-20,V,CWS,LGIOLITO,141,143
3749,2019-08-20,H,MIN,SGONSALVES,-161,-163
3750,2019-08-20,V,TEX,BCOLON,162,170
3751,2019-08-20,H,OAK,MFIERS,-182,-190
3752,2019-08-20,V,HOU,GCOLE,-165,-170
3753,2019-08-20,H,SEA,FHERNANDEZ,145,150
3754,2019-08-21,V,ATL,KGAUSMAN,105,-116
3755,2019-08-21,H,PIT,INOVA,-115,106
3756,2019-08-21,V,PHI,VVELASQUEZ,125,114
3757,2019-08-21,H,WAS,TROARK,-140,-129
3758,2019-08-21,V,SFO,CSTRATTON,103,100
3759,2019-08-21,H,NYM,SMATZ,-113,-110
3760,2019-08-21,V,CIN,SROMANO,170,175
3761,2019-08-21,H,MIL,JGUERRA,-190,-200
3762,2019-08-21,V,SDG,RERLIN,160,155
3763,2019-08-21,H,COL,TANDERSON,-180,-175
3764,2019-08-21,V,STL,DPONCEDELEON,140,155
3765,2019-08-21,H,LAD,HRYU,-160,-175
3766,2019-08-21,V,BAL,DBUNDY,135,124
3767,2019-08-21,H,TOR,SGAVIGLIO,-150,-139
3768,2019-08-21,V,CLE,SBIEBER,135,142
3769,2019-08-21,H,BOS,NEOVALDI,-150,-157
3770,2019-08-21,V,KAN,GSPARKMAN,210,245
3771,2019-08-21,H,TAM,BSNELL,-240,-280
3772,2019-08-21,V,MIN,JBERRIOS,-145,-111
3773,2019-08-21,H,CWS,MKOPECH,130,101
3774,2019-08-21,V,TEX,AJURADO,180,195
3775,2019-08-21,H,OAK,BANDERSON,-205,-220
3776,2019-08-21,V,HOU,BPEACOCK,-143,-131
3777,2019-08-21,H,SEA,NVINCENT,128,116
3778,2019-08-21,V,CUB,KHENDRICKS,-180,-205
3779,2019-08-21,H,DET,JZIMMERMANN,160,180
3780,2019-08-21,V,NYY,MTANAKA,-230,-220
3781,2019-08-21,H,MIA,PLOPEZ,205,195
3782,2019-08-21,V,LAA,FPENA,155,190
3783,2019-08-21,H,ARI,PCORBIN,-175,-215
3784,2019-08-22,V,CIN,RSTEPHENSON,205,236
3785,2019-08-22,H,MIL,FPERALTA,-230,-271
3786,2019-08-22,V,ATL,JTEHERAN,105,-109
3787,2019-08-22,H,PIT,TWILLIAMS,-115,-101
3788,2019-08-22,V,PHI,ZEFLIN,155,138
3789,2019-08-22,H,WAS,SSTRASBURG,-175,-153
3790,2019-08-22,V,SFO,CKELLY,145,141
3791,2019-08-22,H,NYM,NSYNDERGAARD,-165,-156
3792,2019-08-22,V,SDG,JNIX,210,240
3793,2019-08-22,H,COL,JGRAY,-240,-275
3794,2019-08-22,V,STL,JFLAHERTY,140,156
3795,2019-08-22,H,LAD,WBUEHLER,-160,-176
3796,2019-08-22,V,BAL,DHESS,150,150
3797,2019-08-22,H,TOR,TPANNONE,-170,-170
3798,2019-08-22,V,MIN,KGIBSON,102,-101
3799,2019-08-22,H,CWS,CRODON,-112,-109
3800,2019-08-22,V,TEX,MMINOR,155,139
3801,2019-08-22,H,OAK,EJACKSON,-175,-154
3802,2019-08-22,V,HOU,CMORTON,-145,-152
3803,2019-08-22,H,SEA,MGONZALES,130,137
3804,2019-08-22,V,KAN,JJUNIS,161,160
3805,2019-08-22,H,TAM,RSTANEK,-181,-180
3806,2019-08-22,V,CLE,CCARRASCO,-122,-124
3807,2019-08-22,H,BOS,BJOHNSON,112,114
3808,2019-08-22,V,NYY,LLYNN,-200,-170
3809,2019-08-22,H,MIA,TRICHARDS,175,150
3810,2019-08-22,V,CUB,JLESTER,-190,-180
3811,2019-08-22,H,DET,FLIRIANO,170,160
3812,2019-08-22,V,LAA,ODESPAIGNE,165,193
3813,2019-08-22,H,ARI,CBUCHHOLZ,-185,-218
3814,2019-08-23,V,PHI,ANOLA,140,141
3815,2019-08-23,H,WAS,MSCHERZER,-160,-161
3816,2019-08-23,V,SFO,MBUMGARNER,135,132
3817,2019-08-23,H,NYM,JDEGROM,-150,-147
3818,2019-08-23,V,SDG,JLUCCHESI,160,182
3819,2019-08-23,H,COL,KFREELAND,-180,-207
3820,2019-08-23,V,ATL,SNEWCOMB,-180,-190
3821,2019-08-23,H,MIA,EHERNANDEZ,160,170
3822,2019-08-23,V,CIN,ADESCLAFANI,205,180
3823,2019-08-23,H,CUB,CHAMELS,-230,-205
3824,2019-08-23,V,CLE,APLUTKO,155,175
3825,2019-08-23,H,BOS,DPRICE,-175,-200
3826,2019-08-23,V,CWS,JSHIELDS,110,114
3827,2019-08-23,H,DET,MBOYD,-120,-129
3828,2019-08-23,V,KAN,DDUFFY,170,155
3829,2019-08-23,H,TAM,TGLASNOW,-190,-175
3830,2019-08-23,V,OAK,TCAHILL,-155,-172
3831,2019-08-23,H,MIN,KSTEWART,140,152
3832,2019-08-24,V,CIN,MHARVEY,153,177
3833,2019-08-24,H,CUB,AMILLS,-173,-202
3834,2019-08-24,V,WAS,GGONZALEZ,-150,-144
3835,2019-08-24,H,NYM,JVARGAS,135,129
3836,2019-08-24,V,ATL,MFOLTYNEWICZ,-190,-192
3837,2019-08-24,H,MIA,DSTRAILY,170,172
3838,2019-08-24,V,PIT,JMUSGROVE,120,111
3839,2019-08-24,H,MIL,WMILEY,-135,-126
3840,2019-08-24,V,STL,MMIKOLAS,-104,-116
3841,2019-08-24,H,COL,ASENZATELA,-106,106
3842,2019-08-24,V,SDG,CRICHARD,215,218
3843,2019-08-24,H,LAD,RHILL,-245,-248
3844,2019-08-24,V,NYY,CSABATHIA,-175,-184
3845,2019-08-24,H,BAL,ACOBB,155,164
3846,2019-08-24,V,BOS,HVELAZQUEZ,-148,-119
3847,2019-08-24,H,TAM,DCASTILLO,133,109
3848,2019-08-24,V,CWS,RLOPEZ,125,125
3849,2019-08-24,H,DET,MFULMER,-140,-140
3850,2019-08-24,V,OAK,SMANAEA,-145,-133
3851,2019-08-24,H,MIN,JODORIZZI,130,118
3852,2019-08-24,V,CLE,MCLEVINGER,-220,-211
3853,2019-08-24,H,KAN,BKELLER,195,186
3854,2019-08-24,V,HOU,DKEUCHEL,-140,-134
3855,2019-08-24,H,LAA,AHEANEY,125,119
3856,2019-08-24,V,PHI,JARRIETA,-125,-129
3857,2019-08-24,H,TOR,RBORUCKI,110,114
3858,2019-08-24,V,SEA,ERAMIREZ,140,145
3859,2019-08-24,H,ARI,ZGODLEY,-160,-165
3860,2019-08-24,V,TEX,DHUTCHISON,140,154
3861,2019-08-24,H,SFO,DRODRIGUEZ,-160,-174
3862,2019-08-25,V,CIN,LCASTILLO,175,154
3863,2019-08-25,H,CUB,JQUINTANA,-200,-174
3864,2019-08-25,V,WAS,TROARK,-115,-102
3865,2019-08-25,H,NYM,ZWHEELER,105,-108
3866,2019-08-25,V,ATL,ASANCHEZ,-165,-175
3867,2019-08-25,H,MIA,WCHEN,145,155
3868,2019-08-25,V,PIT,JTAILLON,120,122
3869,2019-08-25,H,MIL,JCHACIN,-135,-137
3870,2019-08-25,V,STL,JGANT,115,143
3871,2019-08-25,H,COL,GMARQUEZ,-130,-163
3872,2019-08-25,V,SDG,BKENNEDY,325,325
3873,2019-08-25,H,LAD,CKERSHAW,-375,-375
3874,2019-08-25,V,NYY,JHAPP,-245,-250
3875,2019-08-25,H,BAL,JYACABONIS,215,220
3876,2019-08-25,V,CWS,LGIOLITO,109,109
3877,2019-08-25,H,DET,RCARPENTER,-119,-119
3878,2019-08-25,V,BOS,RPORCELLO,-147,-159
3879,2019-08-25,H,TAM,RYARBROUGH,132,144
3880,2019-08-25,V,NYY,SGRAY,-195,-190
3881,2019-08-25,H,BAL,ACASHNER,175,170
3882,2019-08-25,V,OAK,MFIERS,-160,-158
3883,2019-08-25,H,MIN,SGONSALVES,140,143
3884,2019-08-25,V,CLE,CKLUBER,-320,-303
3885,2019-08-25,H,KAN,HFILLMYER,280,263
3886,2019-08-25,V,HOU,JVERLANDER,-180,-213
3887,2019-08-25,H,LAA,JBARRIA,160,188
3888,2019-08-25,V,TEX,MPEREZ,130,135
3889,2019-08-25,H,SFO,ASUAREZ,-145,-150
3890,2019-08-25,V,PHI,NPIVETTA,-115,-136
3891,2019-08-25,H,TOR,ASANCHEZ,105,121
3892,2019-08-25,V,SEA,WLEBLANC,148,136
3893,2019-08-25,H,ARI,RRAY,-168,-151
3894,2019-08-26,V,WAS,JRODRIGUEZ,-103,-105
3895,2019-08-26,H,NYM,SMATZ,-107,-105
3896,2019-08-26,V,ATL,KGAUSMAN,-190,-185
3897,2019-08-26,H,MIA,PLOPEZ,170,165
3898,2019-08-26,V,PIT,CARCHER,125,119
3899,2019-08-26,H,MIL,CANDERSON,-140,-134
3900,2019-08-26,V,CIN,HBAILEY,215,250
3901,2019-08-26,H,CUB,KHENDRICKS,-245,-285
3902,2019-08-26,V,STL,AGOMBER,109,133
3903,2019-08-26,H,COL,TANDERSON,-119,-148
3904,2019-08-26,V,SDG,RERLIN,210,205
3905,2019-08-26,H,LAD,HRYU,-240,-230
3906,2019-08-26,V,NYY,LSEVERINO,-280,-275
3907,2019-08-26,H,BAL,DBUNDY,245,240
3908,2019-08-26,V,BOS,NEOVALDI,109,103
3909,2019-08-26,H,TAM,BSNELL,-119,-113
3910,2019-08-26,V,CWS,MKOPECH,-104,-115
3911,2019-08-26,H,DET,JZIMMERMANN,-106,105
3912,2019-08-26,V,OAK,CBASSITT,-105,114
3913,2019-08-26,H,MIN,JBERRIOS,-105,-124
3914,2019-08-26,V,CLE,SBIEBER,-230,-230
3915,2019-08-26,H,KAN,JLOPEZ,205,205
3916,2019-08-26,V,HOU,FVALDEZ,-140,-124
3917,2019-08-26,H,LAA,FPENA,125,114
3918,2019-08-26,V,PHI,VVELASQUEZ,-115,-118
3919,2019-08-26,H,TOR,MESTRADA,105,108
3920,2019-08-26,V,TEX,YGALLARDO,125,136
3921,2019-08-26,H,SFO,DHOLLAND,-140,-151
3922,2019-08-26,V,SEA,MLEAKE,175,147
3923,2019-08-26,H,ARI,ZGREINKE,-200,-167
3924,2019-08-27,V,WAS,SSTRASBURG,-115,-110
3925,2019-08-27,H,PHI,ZEFLIN,105,100
3926,2019-08-27,V,NYM,NSYNDERGAARD,125,114
3927,2019-08-27,H,CUB,JLESTER,-140,-129
3928,2019-08-27,V,ARI,PCORBIN,-175,-174
3929,2019-08-27,H,SFO,CSTRATTON,155,154
3930,2019-08-27,V,CWS,CRODON,185,225
3931,2019-08-27,H,NYY,MTANAKA,-210,-255
3932,2019-08-27,V,TOR,SGAVIGLIO,-135,-131
3933,2019-08-27,H,BAL,DHESS,120,116
3934,2019-08-27,V,OAK,BANDERSON,155,175
3935,2019-08-27,H,HOU,GCOLE,-175,-200
3936,2019-08-27,V,COL,JGRAY,-160,-145
3937,2019-08-27,H,LAA,ODESPAIGNE,140,130
3938,2019-08-28,V,WAS,MSCHERZER,-115,-110
3939,2019-08-28,H,PHI,ANOLA,105,100
3940,2019-08-28,V,MIL,JGUERRA,-125,-123
3941,2019-08-28,H,CIN,ADESCLAFANI,110,113
3942,2019-08-28,V,NYM,JDEGROM,115,107
3943,2019-08-28,H,CUB,CHAMELS,-130,-117
3944,2019-08-28,V,PIT,INOVA,140,147
3945,2019-08-28,H,STL,JFLAHERTY,-160,-167
3946,2019-08-28,V,ARI,CBUCHHOLZ,-104,-105
3947,2019-08-28,H,SFO,MBUMGARNER,-106,-105
3948,2019-08-28,V,CWS,JSHIELDS,205,217
3949,2019-08-28,H,NYY,LLYNN,-230,-247
3950,2019-08-28,V,TOR,TPANNONE,-140,-118
3951,2019-08-28,H,BAL,JROGERS,125,108
3952,2019-08-28,V,MIN,KGIBSON,185,208
3953,2019-08-28,H,CLE,CCARRASCO,-210,-233
3954,2019-08-28,V,OAK,EJACKSON,155,201
3955,2019-08-28,H,HOU,CMORTON,-175,-226
3956,2019-08-28,V,DET,MBOYD,109,108
3957,2019-08-28,H,KAN,JJUNIS,-119,-118
3958,2019-08-28,V,MIA,JURENA,215,230
3959,2019-08-28,H,BOS,BJOHNSON,-245,-260
3960,2019-08-28,V,TAM,RSTANEK,120,112
3961,2019-08-28,H,ATL,JTEHERAN,-135,-127
3962,2019-08-28,V,LAD,WBUEHLER,-200,-240
3963,2019-08-28,H,TEX,AJURADO,175,210
3964,2019-08-28,V,COL,KFREELAND,-135,-122
3965,2019-08-28,H,LAA,NRAMIREZ,120,112
3966,2019-08-28,V,SEA,FHERNANDEZ,-140,-112
3967,2019-08-28,H,SDG,JNIX,125,102
3968,2019-08-29,V,NYM,JVARGAS,162,163
3969,2019-08-29,H,CUB,AMILLS,-182,-183
3970,2019-08-29,V,WAS,n,113,124
3971,2019-08-29,H,PHI,JARRIETA,-123,-139
3972,2019-08-29,V,MIL,FPERALTA,-148,-150
3973,2019-08-29,H,CIN,MHARVEY,133,135
3974,2019-08-29,V,PIT,TWILLIAMS,153,142
3975,2019-08-29,H,STL,MMIKOLAS,-173,-157
3976,2019-08-29,V,ARI,ZGODLEY,-113,-119
3977,2019-08-29,H,SFO,DRODRIGUEZ,103,109
3978,2019-08-29,V,OAK,TCAHILL,158,135
3979,2019-08-29,H,HOU,DKEUCHEL,-178,-150
3980,2019-08-29,V,DET,MFULMER,102,-101
3981,2019-08-29,H,KAN,DDUFFY,-112,-109
3982,2019-08-29,V,CWS,RLOPEZ,230,240
3983,2019-08-29,H,NYY,CSABATHIA,-260,-275
3984,2019-08-29,V,TOR,RBORUCKI,-117,-114
3985,2019-08-29,H,BAL,ACOBB,107,104
3986,2019-08-29,V,MIN,KSTEWART,170,163
3987,2019-08-29,H,CLE,APLUTKO,-190,-183
3988,2019-08-29,V,SEA,ERAMIREZ,-118,8
3989,2019-08-29,H,SDG,JLUCCHESI,108,-218
3990,2019-08-29,V,MIA,TRICHARDS,280,310
3991,2019-08-29,H,BOS,DPRICE,-320,-360
3992,2019-08-29,V,TAM,DCASTILLO,138,114
3993,2019-08-29,H,ATL,SNEWCOMB,-153,-129
3994,2019-08-29,V,LAD,AWOOD,-166,-165
3995,2019-08-29,H,TEX,MMINOR,146,145
3996,2019-08-30,V,MIL,WMILEY,-145,-145
3997,2019-08-30,H,CIN,CREED,130,130
3998,2019-08-30,V,PIT,JMUSGROVE,120,105
3999,2019-08-30,H,STL,JGANT,-135,-115
4000,2019-08-30,V,CUB,MMONTGOMERY,125,117
4001,2019-08-30,H,ATL,MFOLTYNEWICZ,-140,-132
4002,2019-08-30,V,ARI,RRAY,125,140
4003,2019-08-30,H,LAD,RHILL,-140,-155
4004,2019-08-30,V,COL,GMARQUEZ,-143,-143
4005,2019-08-30,H,SDG,ELAUER,128,128
4006,2019-08-30,V,MIN,JODORIZZI,180,185
4007,2019-08-30,H,CLE,MCLEVINGER,-205,-210
4008,2019-08-30,V,DET,FLIRIANO,260,295
4009,2019-08-30,H,NYY,JHAPP,-300,-340
4010,2019-08-30,V,LAA,AHEANEY,205,230
4011,2019-08-30,H,HOU,JVERLANDER,-230,-265
4012,2019-08-30,V,BOS,RPORCELLO,-200,-215
4013,2019-08-30,H,CWS,LGIOLITO,175,190
4014,2019-08-30,V,SEA,WLEBLANC,110,121
4015,2019-08-30,H,OAK,FMONTAS,-125,-136
4016,2019-08-31,V,MIL,JCHACIN,110,111
4017,2019-08-31,H,WAS,TROARK,-125,-121
4018,2019-08-31,V,CUB,JQUINTANA,-120,114
4019,2019-08-31,H,PHI,NPIVETTA,110,-124
4020,2019-08-31,V,PIT,JTAILLON,110,112
4021,2019-08-31,H,ATL,ASANCHEZ,-120,-127
4022,2019-08-31,V,CIN,HBAILEY,195,160
4023,2019-08-31,H,STL,AGOMBER,-220,-180
4024,2019-08-31,V,ARI,ZGREINKE,110,125
4025,2019-08-31,H,LAD,HRYU,-125,-140
4026,2019-08-31,V,COL,ASENZATELA,-150,-115
4027,2019-08-31,H,SDG,BKENNEDY,135,105
4028,2019-08-31,V,NYM,ZWHEELER,-115,-105
4029,2019-08-31,H,SFO,ASUAREZ,105,-105
4030,2019-08-31,V,DET,JZIMMERMANN,280,312
4031,2019-08-31,H,NYY,LSEVERINO,-325,-362
4032,2019-08-31,V,TAM,TGLASNOW,205,165
4033,2019-08-31,H,CLE,CKLUBER,-230,-185
4034,2019-08-31,V,MIN,SGONSALVES,115,105
4035,2019-08-31,H,TEX,DHUTCHISON,-130,-115
4036,2019-08-31,V,BOS,NEOVALDI,-170,-165
4037,2019-08-31,H,CWS,MKOPECH,150,145
4038,2019-08-31,V,LAA,JBARRIA,185,170
4039,2019-08-31,H,HOU,FVALDEZ,-210,-190
4040,2019-08-31,V,BAL,ACASHNER,115,114
4041,2019-08-31,H,KAN,BKELLER,-130,-124
4042,2019-08-31,V,SEA,MLEAKE,135,119
4043,2019-08-31,H,OAK,MFIERS,-150,-134
4044,2019-08-31,V,TOR,ASANCHEZ,-115,-113
4045,2019-08-31,H,MIA,DSTRAILY,105,103
4046,2019-09-01,V,NYM,SMATZ,135,113
4047,2019-09-01,H,SFO,DHOLLAND,-150,-128
4048,2019-09-01,V,CUB,KHENDRICKS,-135,-127
4049,2019-09-01,H,PHI,ZEFLIN,120,112
4050,2019-09-01,V,MIL,CANDERSON,125,119
4051,2019-09-01,H,WAS,SSTRASBURG,-140,-134
4052,2019-09-01,V,PIT,CARCHER,140,107
4053,2019-09-01,H,ATL,KGAUSMAN,-160,-117
4054,2019-09-01,V,CIN,LCASTILLO,150,114
4055,2019-09-01,H,STL,DPONCEDELEON,-170,-124
4056,2019-09-01,V,COL,JGRAY,-160,-136
4057,2019-09-01,H,SDG,RERLIN,140,121
4058,2019-09-01,V,ARI,PCORBIN,155,140
4059,2019-09-01,H,LAD,CKERSHAW,-175,-155
4060,2019-09-01,V,DET,DNORRIS,300,310
4061,2019-09-01,H,NYY,MTANAKA,-350,-360
4062,2019-09-01,V,LAA,FPENA,165,167
4063,2019-09-01,H,HOU,JJAMES,-185,-187
4064,2019-09-01,V,BOS,ERODRIGUEZ,-150,-214
4065,2019-09-01,H,CWS,CRODON,135,189
4066,2019-09-01,V,TAM,BSNELL,-103,119
4067,2019-09-01,H,CLE,SBIEBER,-107,-134
4068,2019-09-01,V,BAL,DBUNDY,110,-116
4069,2019-09-01,H,KAN,HFILLMYER,-120,106
4070,2019-09-01,V,MIN,JBERRIOS,-125,-119
4071,2019-09-01,H,TEX,YGALLARDO,110,109
4072,2019-09-01,V,SEA,JPAXTON,-135,-126
4073,2019-09-01,H,OAK,LHENDRIKS,120,111
4074,2019-09-01,V,TOR,MESTRADA,-102,-109
4075,2019-09-01,H,MIA,WCHEN,-108,-101
4076,2019-09-02,V,MIL,JGUERRA,-105,-109
4077,2019-09-02,H,WAS,JRODRIGUEZ,-105,-101
4078,2019-09-02,V,CUB,JLESTER,125,111
4079,2019-09-02,H,PHI,ANOLA,-140,-126
4080,2019-09-02,V,CIN,ADESCLAFANI,160,135
4081,2019-09-02,H,STL,LWEAVER,-180,-150
4082,2019-09-02,V,NYM,NSYNDERGAARD,-150,-148
4083,2019-09-02,H,SFO,CSTRATTON,135,133
4084,2019-09-02,V,ARI,CBUCHHOLZ,140,175
4085,2019-09-02,H,LAD,WBUEHLER,-160,-200
4086,2019-09-02,V,COL,KFREELAND,-150,-141
4087,2019-09-02,H,SDG,JNIX,135,126
4088,2019-09-02,V,PIT,NKINGHAM,140,162
4089,2019-09-02,H,ATL,JTEHERAN,-160,-182
4090,2019-09-02,V,DET,MBOYD,210,226
4091,2019-09-02,H,NYY,LLYNN,-240,-256
4092,2019-09-02,V,BOS,BJOHNSON,-190,-200
4093,2019-09-02,H,CWS,JSHIELDS,170,175
4094,2019-09-02,V,BAL,DHESS,-109,112
4095,2019-09-02,H,KAN,JLOPEZ,-101,-127
4096,2019-09-02,V,MIN,GMOYA,102,-101
4097,2019-09-02,H,TEX,YMENDEZ,-112,-109
4098,2019-09-02,V,SEA,FHERNANDEZ,140,102
4099,2019-09-02,H,OAK,EJACKSON,-160,-112
4100,2019-09-02,V,TAM,DCASTILLO,190,180
4101,2019-09-02,H,CLE,CCARRASCO,-215,-205
4102,2019-09-02,V,LAA,SOHTANI,160,197
4103,2019-09-02,H,HOU,GCOLE,-180,-222
4104,2019-09-02,V,TOR,SREID-FOLEY,110,-103
4105,2019-09-02,H,MIA,JBRIGHAM,-120,-107
4106,2019-09-03,V,STL,JFLAHERTY,145,170
4107,2019-09-03,H,WAS,MSCHERZER,-165,-190
4108,2019-09-03,V,PHI,VVELASQUEZ,-145,-140
4109,2019-09-03,H,MIA,JURENA,130,125
4110,2019-09-03,V,CIN,MHARVEY,140,114
4111,2019-09-03,H,PIT,TWILLIAMS,-160,-129
4112,2019-09-03,V,CUB,CHAMELS,-140,-126
4113,2019-09-03,H,MIL,ZDAVIES,125,111
4114,2019-09-03,V,SFO,MBUMGARNER,109,136
4115,2019-09-03,H,COL,TANDERSON,-119,-151
4116,2019-09-03,V,NYM,JDEGROM,115,125
4117,2019-09-03,H,LAD,AWOOD,-130,-140
4118,2019-09-03,V,SDG,BMITCHELL,205,189
4119,2019-09-03,H,ARI,ZGODLEY,-235,-214
4120,2019-09-03,V,DET,MFULMER,115,109
4121,2019-09-03,H,CWS,RLOPEZ,-130,-119
4122,2019-09-03,V,MIN,KGIBSON,210,210
4123,2019-09-03,H,HOU,DKEUCHEL,-240,-240
4124,2019-09-03,V,NYY,CSABATHIA,110,104
4125,2019-09-03,H,OAK,TCAHILL,-120,-114
4126,2019-09-03,V,KAN,JJUNIS,195,175
4127,2019-09-03,H,CLE,APLUTKO,-220,-200
4128,2019-09-03,V,TAM,RSTANEK,110,-103
4129,2019-09-03,H,TOR,MSTROMAN,-120,-107
4130,2019-09-03,V,LAA,MSHOEMAKER,-120,122
4131,2019-09-03,H,TEX,JSPRINGS,110,-137
4132,2019-09-03,V,BAL,JROGERS,155,210
4133,2019-09-03,H,SEA,ERAMIREZ,-175,-240
4134,2019-09-03,V,BOS,NEOVALDI,-120,-129
4135,2019-09-03,H,ATL,TTOUSSAINT,110,114
4136,2019-09-04,V,STL,JGANT,-120,109
4137,2019-09-04,H,WAS,EFEDDE,110,-119
4138,2019-09-04,V,CIN,CREED,125,125
4139,2019-09-04,H,PIT,JMUSGROVE,-140,-140
4140,2019-09-04,V,PHI,JARRIETA,-140,-134
4141,2019-09-04,H,MIA,TRICHARDS,125,119
4142,2019-09-04,V,CUB,MMONTGOMERY,110,-110
4143,2019-09-04,H,MIL,WMILEY,-120,100
4144,2019-09-04,V,SFO,DRODRIGUEZ,140,175
4145,2019-09-04,H,COL,GMARQUEZ,-160,-195
4146,2019-09-04,V,SDG,JLUCCHESI,160,164
4147,2019-09-04,H,ARI,RRAY,-180,-184
4148,2019-09-04,V,NYM,JVARGAS,175,215
4149,2019-09-04,H,LAD,RHILL,-200,-245
4150,2019-09-04,V,TAM,RSTANEK,-119,-121
4151,2019-09-04,H,TOR,RBORUCKI,109,111
4152,2019-09-04,V,KAN,DDUFFY,190,210
4153,2019-09-04,H,CLE,MCLEVINGER,-215,-240
4154,2019-09-04,V,LAA,AHEANEY,105,-111
4155,2019-09-04,H,TEX,MMINOR,-115,101
4156,2019-09-04,V,DET,FLIRIANO,130,141
4157,2019-09-04,H,CWS,LGIOLITO,-145,-161
4158,2019-09-04,V,MIN,TMAY,260,260
4159,2019-09-04,H,HOU,JVERLANDER,-300,-300
4160,2019-09-04,V,NYY,JHAPP,-125,-123
4161,2019-09-04,H,OAK,LHENDRIKS,110,113
4162,2019-09-04,V,BAL,ACOBB,165,177
4163,2019-09-04,H,SEA,WLEBLANC,-185,-202
4164,2019-09-04,V,BOS,RPORCELLO,-130,-126
4165,2019-09-04,H,ATL,SNEWCOMB,115,111
4166,2019-09-05,V,STL,MMIKOLAS,110,-103
4167,2019-09-05,H,WAS,TROARK,-125,-107
4168,2019-09-05,V,CIN,HBAILEY,180,170
4169,2019-09-05,H,PIT,JTAILLON,-205,-190
4170,2019-09-05,V,PHI,NPIVETTA,-155,-190
4171,2019-09-05,H,MIA,SALCANTARA,140,170
4172,2019-09-05,V,NYM,ZWHEELER,150,167
4173,2019-09-05,H,LAD,HRYU,-170,-187
4174,2019-09-05,V,CUB,JQUINTANA,109,-103
4175,2019-09-05,H,MIL,JCHACIN,-119,-107
4176,2019-09-05,V,SFO,ASUAREZ,150,140
4177,2019-09-05,H,COL,ASENZATELA,-170,-160
4178,2019-09-05,V,KAN,BKELLER,310,281
4179,2019-09-05,H,CLE,CKLUBER,-360,-326
4180,2019-09-05,V,TAM,TGLASNOW,-140,-140
4181,2019-09-05,H,TOR,ASANCHEZ,125,125
4182,2019-09-05,V,LAA,JBARRIA,-131,111
4183,2019-09-05,H,TEX,BCOLON,116,-126
4184,2019-09-05,V,MIN,JODORIZZI,200,205
4185,2019-09-05,H,HOU,FVALDEZ,-225,-230
4186,2019-09-05,V,DET,JZIMMERMANN,140,136
4187,2019-09-05,H,CWS,MKOPECH,-155,-151
4188,2019-09-05,V,NYY,LSEVERINO,-140,-153
4189,2019-09-05,H,OAK,MFIERS,125,138
4190,2019-09-05,V,BAL,ACASHNER,205,208
4191,2019-09-05,H,SEA,MLEAKE,-230,-238
4192,2019-09-05,V,BOS,HVELAZQUEZ,-130,153
4193,2019-09-05,H,ATL,MFOLTYNEWICZ,115,-173
4194,2019-09-06,V,SDG,ELAUER,147,145
4195,2019-09-06,H,CIN,LCASTILLO,-167,-165
4196,2019-09-06,V,CUB,KHENDRICKS,112,-105
4197,2019-09-06,H,WAS,SSTRASBURG,-127,-105
4198,2019-09-06,V,ATL,ASANCHEZ,155,144
4199,2019-09-06,H,ARI,ZGREINKE,-175,-164
4200,2019-09-06,V,CLE,SBIEBER,-155,-160
4201,2019-09-06,H,TOR,SGAVIGLIO,140,140
4202,2019-09-07,V,SDG,BKENNEDY,140,138
4203,2019-09-07,H,CIN,ADESCLAFANI,-160,-153
4204,2019-09-07,V,MIA,DSTRAILY,150,185
4205,2019-09-07,H,PIT,CARCHER,-170,-210
4206,2019-09-07,V,PHI,ANOLA,-160,-155
4207,2019-09-07,H,NYM,SMATZ,140,140
4208,2019-09-07,V,SFO,DHOLLAND,140,158
4209,2019-09-07,H,MIL,CANDERSON,-160,-178
4210,2019-09-07,V,LAD,CKERSHAW,-150,-150
4211,2019-09-07,H,COL,JGRAY,135,135
4212,2019-09-07,V,ATL,KGAUSMAN,116,175
4213,2019-09-07,H,ARI,PCORBIN,-131,-195
4214,2019-09-07,V,CLE,CCARRASCO,-190,-240
4215,2019-09-07,H,TOR,MESTRADA,170,210
4216,2019-09-07,V,BAL,DBUNDY,240,240
4217,2019-09-07,H,TAM,BSNELL,-275,-275
4218,2019-09-07,V,HOU,GCOLE,105,-115
4219,2019-09-07,H,BOS,DPRICE,-115,105
4220,2019-09-07,V,KAN,HFILLMYER,125,150
4221,2019-09-07,H,MIN,SGONSALVES,-140,-170
4222,2019-09-07,V,LAA,FPENA,112,-117
