Date,Team,PITCHER
2017-06-07,OAK,Cotton
2017-06-07,BOS,Porcello
2017-06-07,NYY,Sabathia
2017-06-07,CWS,Pelfrey
2017-06-07,TAM,Faria
2017-06-07,LAA,Meyer
2017-06-07,DET,Farmer
2017-06-07,HOU,Keuchel
2017-06-07,KAN,Vargas
2017-06-07,MIN,Mejia
2017-06-07,SEA,Gallardo
2017-06-07,CLE,Bauer
2017-06-07,COL,Freeland
2017-06-07,PIT,Kuhl
2017-06-07,BAL,Miley
2017-06-07,NYM,Wheeler
2017-06-07,TEX,Darvish
2017-06-08,STL,Leake
2017-06-08,CIN,Feldman
2017-06-08,SFO,Cueto
2017-06-08,MIL,Espino
2017-06-08,SDG,Richard
2017-06-08,ARI,Corbin
2017-06-08,MIA,Volquez
2017-06-08,PIT,Cole
2017-06-08,PHI,Lively
2017-06-08,ATL,Dickey
2017-06-08,COL,Chatwood
2017-06-08,CUB,Lester
2017-06-08,LAA,Ramirez
2017-06-08,DET,Fulmer
2017-06-08,BOS,Price
2017-06-08,NYY,Pineda
2017-06-08,CWS,Holland
2017-06-08,TAM,Odorizzi
2017-06-08,HOU,Mccullers
2017-06-08,KAN,Hammel
2017-06-08,MIN,Gibson
2017-06-08,SEA,Bergman
2017-06-08,BAL,Asher
2017-06-08,WAS,Ross
2017-06-09,COL,Marquez
2017-06-09,CUB,Montgomery
2017-06-09,MIA,Worley
2017-06-09,PIT,Glasnow
2017-06-09,NYM,Harvey
2017-06-09,ATL,Teheran
2017-06-09,PHI,Hellickson
2017-06-09,STL,Wacha
2017-06-09,MIL,Davies
2017-06-09,ARI,Delgado
2017-06-09,CIN,Garrett
2017-06-09,LOS,Hill
2017-06-09,CWS,Gonzalez
2017-06-09,CLE,Kluber
2017-06-09,DET,Zimmermann
2017-06-09,BOS,Johnson
2017-06-09,OAK,Triggs
2017-06-09,TAM,Cobb
2017-06-09,BAL,Bundy
2017-06-09,NYY,Montgomery
2017-06-09,LAA,Shoemaker
2017-06-09,HOU,Peacock
2017-06-09,TOR,Biagini
2017-06-09,SEA,Gaviglio
2017-06-09,TEX,Cashner
2017-06-09,WAS,Roark
2017-06-09,KAN,Skoglund
2017-06-09,SDG,Chacin
2017-06-09,MIN,Santana
2017-06-09,SFO,Moore
2017-06-10,PHI,Pivetta
2017-06-10,STL,Martinez
2017-06-10,COL,Hoffman
2017-06-10,CUB,Butler
2017-06-10,MIA,Straily
2017-06-10,PIT,Williams
2017-06-10,NYM,Gsellman
2017-06-10,ATL,Newcomb
2017-06-10,CIN,Ojciechowski
2017-06-10,LOS,Wood
2017-06-10,MIL,Guerra
2017-06-10,ARI,Godley
2017-06-10,OAK,Gray
2017-06-10,TAM,Ramirez
2017-06-10,LAA,Nolasco
2017-06-10,HOU,Fiers
2017-06-10,OAK,Manaea
2017-06-10,TAM,Andriese
2017-06-10,DET,Verlander
2017-06-10,BOS,Sale
2017-06-10,CWS,Holmberg
2017-06-10,CLE,Tomlin
2017-06-10,BAL,Tillman
2017-06-10,NYY,Severino
2017-06-10,TOR,Stroman
2017-06-10,SEA,Miranda
2017-06-10,TEX,Perez
2017-06-10,WAS,Gonzalez
2017-06-10,MIN,Berrios
2017-06-10,SFO,Samardzija
2017-06-10,KAN,Kennedy
2017-06-10,SDG,Diaz
2017-06-10,NYM,Matz
2017-06-10,ATL,Wisler
2017-06-11,NYM,Lugo
2017-06-11,ATL,Garcia
2017-06-11,MIA,Locke
2017-06-11,PIT,Nova
2017-06-11,PHI,Nola
2017-06-11,STL,Wainwright
2017-06-11,COL,Senzatela
2017-06-11,CUB,Arrieta
2017-06-11,CIN,Adleman
2017-06-11,LOS,Ryu
2017-06-11,MIL,Anderson
2017-06-11,ARI,Ray
2017-06-11,DET,Norris
2017-06-11,BOS,Pomeranz
2017-06-11,BAL,Gausman
2017-06-11,NYY,Green
2017-06-11,CWS,Quintana
2017-06-11,CLE,Carrasco
2017-06-11,OAK,Hahn
2017-06-11,TAM,Archer
2017-06-11,LAA,Chavez
2017-06-11,HOU,Paulino
2017-06-11,TOR,Happ
2017-06-11,SEA,Paxton
2017-06-11,MIN,Turley
2017-06-11,SFO,Cain
2017-06-11,TEX,Bibens
2017-06-11,WAS,Scherzer
2017-06-11,KAN,Junis
2017-06-11,SDG,Lamet
2017-06-12,ATL,Foltynewicz
2017-06-12,WAS,Strasburg
2017-06-12,COL,Freeland
2017-06-12,PIT,Taillon
2017-06-12,CUB,Lackey
2017-06-12,NYM,Degrom
2017-06-12,CIN,Arroyo
2017-06-12,SDG,Perdomo
2017-06-12,TEX,Darvish
2017-06-12,HOU,Musgrove
2017-06-12,SEA,Gallardo
2017-06-12,MIN,Mejia
2017-06-12,BAL,Miley
2017-06-12,CWS,Pelfrey
2017-06-12,NYY,Tanaka
2017-06-12,LAA,Meyer
2017-06-12,PHI,Eickhoff
2017-06-12,BOS,Porcello
2017-06-13,ATL,Dickey
2017-06-13,WAS,Ross
2017-06-13,COL,Chatwood
2017-06-13,PIT,Cole
2017-06-13,CUB,Lester
2017-06-13,NYM,Wheeler
2017-06-13,MIL,Nelson
2017-06-13,STL,Gonzales
2017-06-13,CIN,Feldman
2017-06-13,SDG,Richard
2017-06-13,TAM,Faria
2017-06-13,TOR,Estrada
2017-06-13,BAL,Asher
2017-06-13,CWS,Holland
2017-06-13,SEA,Bergman
2017-06-13,MIN,Gibson
2017-06-13,TEX,Martinez
2017-06-13,HOU,Peacock
2017-06-13,NYY,Sabathia
2017-06-13,LAA,Ramirez
2017-06-13,OAK,Cotton
2017-06-13,MIA,Urena
2017-06-13,PHI,Lively
2017-06-13,BOS,Price
2017-06-13,LOS,Kershaw
2017-06-13,CLE,Bauer
2017-06-13,ARI,Greinke
2017-06-13,DET,Farmer
2017-06-13,KAN,Vargas
2017-06-13,SFO,Blach
2017-06-13,MIL,Suter
2017-06-13,STL,Lynn
2017-06-14,CIN,Garrett
2017-06-14,SDG,Chacin
2017-06-14,ATL,Teheran
2017-06-14,WAS,Roark
2017-06-14,COL,Marquez
2017-06-14,PIT,Kuhl
2017-06-14,CUB,Montgomery
2017-06-14,NYM,Harvey
2017-06-14,MIL,Garza
2017-06-14,STL,Leake
2017-06-14,TAM,Odorizzi
2017-06-14,TOR,Liriano
2017-06-14,BAL,Bundy
2017-06-14,CWS,Gonzalez
2017-06-14,TEX,Cashner
2017-06-14,HOU,Martes
2017-06-14,SEA,Gaviglio
2017-06-14,MIN,Santana
2017-06-14,NYY,Pineda
2017-06-14,LAA,Shoemaker
2017-06-14,OAK,Gossett
2017-06-14,MIA,Volquez
2017-06-14,KAN,Hammel
2017-06-14,SFO,Cueto
2017-06-14,BOS,Johnson
2017-06-14,PHI,Hellickson
2017-06-14,ARI,Walker
2017-06-14,DET,Zimmermann
2017-06-14,LOS,Mccarthy
2017-06-14,CLE,Kluber
2017-06-15,WAS,Gonzalez
2017-06-15,NYM,Gsellman
2017-06-15,MIL,Davies
2017-06-15,STL,Wacha
2017-06-15,SFO,Moore
2017-06-15,COL,Hoffman
2017-06-15,SEA,Miranda
2017-06-15,MIN,Berrios
2017-06-15,BAL,Tillman
2017-06-15,CWS,Holmberg
2017-06-15,TAM,Cobb
2017-06-15,DET,Verlander
2017-06-15,NYY,Montgomery
2017-06-15,OAK,Gray
2017-06-15,KAN,Strahm
2017-06-15,LAA,Nolasco
2017-06-15,LOS,Hill
2017-06-15,CLE,Tomlin
2017-06-15,BOS,Sale
2017-06-15,PHI,Pivetta
2017-06-16,CUB,Butler
2017-06-16,PIT,Williams
2017-06-16,ARI,Corbin
2017-06-16,PHI,Nola
2017-06-16,LOS,Wood
2017-06-16,CIN,Adleman
2017-06-16,WAS,Scherzer
2017-06-16,NYM,Matz
2017-06-16,MIA,Straily
2017-06-16,ATL,Newcomb
2017-06-16,SDG,Diaz
2017-06-16,MIL,Guerra
2017-06-16,SFO,Samardzija
2017-06-16,COL,Senzatela
2017-06-16,CWS,Quintana
2017-06-16,TOR,Biagini
2017-06-16,TAM,Ramirez
2017-06-16,DET,Norris
2017-06-16,SEA,Paxton
2017-06-16,TEX,Ross
2017-06-16,BOS,Pomeranz
2017-06-16,HOU,Fiers
2017-06-16,CLE,Carrasco
2017-06-16,MIN,Turley
2017-06-16,NYY,Severino
2017-06-16,OAK,Manaea
2017-06-16,KAN,Kennedy
2017-06-16,LAA,Chavez
2017-06-16,STL,Martinez
2017-06-16,BAL,Gausman
2017-06-17,SFO,Cain
2017-06-17,COL,Freeland
2017-06-17,ARI,Godley
2017-06-17,PHI,Eickhoff
2017-06-17,LOS,Ryu
2017-06-17,CIN,Ojciechowski
2017-06-17,SDG,Lamet
2017-06-17,MIL,Anderson
2017-06-17,MIA,Locke
2017-06-17,ATL,Garcia
2017-06-17,WAS,Strasburg
2017-06-17,NYM,Lugo
2017-06-17,CUB,Arrieta
2017-06-17,PIT,Nova
2017-06-17,CWS,Pelfrey
2017-06-17,TOR,Stroman
2017-06-17,CLE,Merritt
2017-06-17,MIN,Wilk
2017-06-17,NYY,Tanaka
2017-06-17,OAK,Hahn
2017-06-17,TAM,Archer
2017-06-17,DET,Fulmer
2017-06-17,SEA,Gallardo
2017-06-17,TEX,Perez
2017-06-17,BOS,Porcello
2017-06-17,HOU,Paulino
2017-06-17,KAN,Junis
2017-06-17,LAA,Meyer
2017-06-17,STL,Wainwright
2017-06-17,BAL,Miley
2017-06-17,CLE,Clevinger
2017-06-17,MIN,Mejia
2017-06-18,WAS,Ross
2017-06-18,NYM,Degrom
2017-06-18,LOS,Maeda
2017-06-18,CIN,Arroyo
2017-06-18,ARI,Ray
2017-06-18,PHI,Lively
2017-06-18,MIA,Urena
2017-06-18,ATL,Foltynewicz
2017-06-18,CUB,Lackey
2017-06-18,PIT,Taillon
2017-06-18,SDG,Perdomo
2017-06-18,MIL,Nelson
2017-06-18,SFO,Blach
2017-06-18,COL,Chatwood
2017-06-18,CWS,Shields
2017-06-18,TOR,Happ
2017-06-18,TAM,Faria
2017-06-18,DET,Farmer
2017-06-18,BOS,Price
2017-06-18,HOU,Musgrove
2017-06-18,CLE,Bauer
2017-06-18,MIN,Gibson
2017-06-18,SEA,Bergman
2017-06-18,TEX,Darvish
2017-06-18,KAN,Vargas
2017-06-18,LAA,Ramirez
2017-06-18,NYY,Cessa
2017-06-18,OAK,Cotton
2017-06-18,STL,Lynn
2017-06-18,BAL,Jimenez
2017-06-19,WAS,Roark
2017-06-19,MIA,Nicolino
2017-06-19,SFO,Cueto
2017-06-19,ATL,Dickey
2017-06-19,PIT,Cole
2017-06-19,MIL,Garza
2017-06-19,SDG,Richard
2017-06-19,CUB,Lester
2017-06-19,NYM,Wheeler
2017-06-19,LOS,Kershaw
2017-06-19,CLE,Kluber
2017-06-19,BAL,Bundy
2017-06-19,TOR,Estrada
2017-06-19,TEX,Bibens
2017-06-19,BOS,Velazquez
2017-06-19,KAN,Hammel
2017-06-19,HOU,Peacock
2017-06-19,OAK,Gossett
2017-06-19,DET,Sanchez
2017-06-19,SEA,Gaviglio
2017-06-19,CIN,Feldman
2017-06-19,TAM,Odorizzi
2017-06-20,STL,Leake
2017-06-20,PHI,
2017-06-20,WAS,Gonzalez
2017-06-20,MIA,Volquez
2017-06-20,SFO,Moore
2017-06-20,ATL,Teheran
2017-06-20,PIT,Kuhl
2017-06-20,MIL,Davies
2017-06-20,SDG,Chacin
2017-06-20,CUB,Montgomery
2017-06-20,ARI,Greinke
2017-06-20,COL,Marquez
2017-06-20,NYM,Gsellman
2017-06-20,LOS,Mccarthy
2017-06-20,LAA,Bridwell
2017-06-20,NYY,Pineda
2017-06-20,CLE,Tomlin
2017-06-20,BAL,Tillman
2017-06-20,TOR,
2017-06-20,TEX,Martinez
2017-06-20,CWS,Holland
2017-06-20,MIN,Santana
2017-06-20,BOS,Sale
2017-06-20,KAN,Strahm
2017-06-20,HOU,Martes
2017-06-20,OAK,
2017-06-20,DET,Zimmermann
2017-06-20,SEA,Miranda
2017-06-20,CIN,Garrett
2017-06-20,TAM,Cobb
2017-06-21,WAS,Scherzer
2017-06-21,MIA,Straily
2017-06-21,SDG,Diaz
2017-06-21,CUB,Butler
2017-06-21,STL,Wacha
2017-06-21,PHI,Pivetta
2017-06-21,SFO,Samardzija
2017-06-21,ATL,Newcomb
2017-06-21,PIT,Williams
2017-06-21,MIL,Guerra
2017-06-21,ARI,Walker
2017-06-21,COL,Hoffman
2017-06-21,NYM,Pill
2017-06-21,LOS,Hill
2017-06-21,BOS,Pomeranz
2017-06-21,KAN,Kennedy
2017-06-21,LAA,Nolasco
2017-06-21,NYY,Montgomery
2017-06-21,CLE,Carrasco
2017-06-21,BAL,Gausman
2017-06-21,TOR,Biagini
2017-06-21,TEX,Ross
2017-06-21,CWS,Holmberg
2017-06-21,MIN,Berrios
2017-06-21,HOU,Fiers
2017-06-21,OAK,Manaea
2017-06-21,DET,Verlander
2017-06-21,SEA,Paxton
2017-06-21,CIN,Adleman
2017-06-21,TAM,
2017-06-22,STL,Martinez
2017-06-22,PHI,Nola
2017-06-22,PIT,Nova
2017-06-22,MIL,Anderson
2017-06-22,ARI,Godley
2017-06-22,COL,Senzatela
2017-06-22,CUB,Arrieta
2017-06-22,MIA,Locke
2017-06-22,SFO,Cain
2017-06-22,ATL,Garcia
2017-06-22,NYM,Matz
2017-06-22,LOS,Ryu
2017-06-22,CWS,Quintana
2017-06-22,MIN,Turley
2017-06-22,TOR,Stroman
2017-06-22,TEX,Perez
2017-06-22,HOU,Paulino
2017-06-22,OAK,Hahn
2017-06-22,CLE,Clevinger
2017-06-22,BAL,Miley
2017-06-22,LAA,Chavez
2017-06-22,NYY,Severino
2017-06-22,DET,Norris
2017-06-22,SEA,Moore
2017-06-23,CIN,Castillo
2017-06-23,WAS,Strasburg
2017-06-23,CUB,Lackey
2017-06-23,MIA,Urena
2017-06-23,MIL,Nelson
2017-06-23,ATL,Foltynewicz
2017-06-23,PIT,Taillon
2017-06-23,STL,Wainwright
2017-06-23,PHI,Leiter
2017-06-23,ARI,Corbin
2017-06-23,COL,Freeland
2017-06-23,LOS,Wood
2017-06-23,NYM,Lugo
2017-06-23,SFO,Blach
2017-06-23,TEX,Darvish
2017-06-23,NYY,Tanaka
2017-06-23,BAL,Jimenez
2017-06-23,TAM,Archer
2017-06-23,LAA,Meyer
2017-06-23,BOS,Porcello
2017-06-23,MIN,Mejia
2017-06-23,CLE,Bauer
2017-06-23,OAK,Cotton
2017-06-23,CWS,Pelfrey
2017-06-23,TOR,Happ
2017-06-23,KAN,Junis
2017-06-23,HOU,Musgrove
2017-06-23,SEA,Hernandez
2017-06-23,DET,Fulmer
2017-06-23,SDG,Perdomo
2017-06-24,CIN,Bailey
2017-06-24,WAS,Ross
2017-06-24,CUB,Lester
2017-06-24,MIA,Nicolino
2017-06-24,MIL,Garza
2017-06-24,ATL,Dickey
2017-06-24,PIT,Cole
2017-06-24,STL,Lynn
2017-06-24,NYM,Degrom
2017-06-24,SFO,Cueto
2017-06-24,PHI,Lively
2017-06-24,ARI,Ray
2017-06-24,COL,Chatwood
2017-06-24,LOS,Kershaw
2017-06-24,TEX,Bibens
2017-06-24,NYY,Cessa
2017-06-24,OAK,Gossett
2017-06-24,CWS,Shields
2017-06-24,TOR,Estrada
2017-06-24,KAN,Vargas
2017-06-24,BAL,Bundy
2017-06-24,TAM,Faria
2017-06-24,MIN,Gibson
2017-06-24,CLE,Kluber
2017-06-24,LAA,Ramirez
2017-06-24,BOS,Price
2017-06-24,HOU,Mccullers
2017-06-24,SEA,Gaviglio
2017-06-24,DET,Sanchez
2017-06-24,SDG,Lamet
2017-06-25,CUB,Montgomery
2017-06-25,MIA,Volquez
2017-06-25,CIN,Feldman
2017-06-25,WAS,Roark
2017-06-25,MIL,Davies
2017-06-25,ATL,Teheran
2017-06-25,PIT,Kuhl
2017-06-25,STL,Leake
2017-06-25,NYM,Montero
2017-06-25,SFO,Moore
2017-06-25,PHI,
2017-06-25,ARI,Delgado
2017-06-25,COL,Anderson
2017-06-25,LOS,Mccarthy
2017-06-25,MIN,Santana
2017-06-25,CLE,Tomlin
2017-06-25,BAL,Tillman
2017-06-25,TAM,Odorizzi
2017-06-25,LAA,Bridwell
2017-06-25,BOS,Fister
2017-06-25,TEX,Martinez
2017-06-25,NYY,Pineda
2017-06-25,OAK,
2017-06-25,CWS,Holland
2017-06-25,TOR,
2017-06-25,KAN,Hammel
2017-06-25,HOU,Martes
2017-06-25,SEA,Miranda
2017-06-25,DET,Zimmermann
2017-06-25,SDG,Richard
2017-06-26,PHI,Pivetta
2017-06-26,ARI,Greinke
2017-06-26,CUB,Butler
2017-06-26,WAS,Gonzalez
2017-06-26,COL,Marquez
2017-06-26,SFO,Samardzija
2017-06-26,TEX,Hamels
2017-06-26,CLE,Carrasco
2017-06-26,MIN,Berrios
2017-06-26,BOS,Sale
2017-06-26,NYY,Montgomery
2017-06-26,CWS,Holmberg
2017-06-26,LAA,Nolasco
2017-06-26,LOS,Hill
2017-06-26,CIN,Finnegan
2017-06-26,STL,Wacha
2017-06-27,CUB,Arrieta
2017-06-27,WAS,Scherzer
2017-06-27,NYM,Gsellman
2017-06-27,MIA,Straily
2017-06-27,MIL,Guerra
2017-06-27,CIN,Adleman
2017-06-27,STL,Martinez
2017-06-27,ARI,Walker
2017-06-27,ATL,Newcomb
2017-06-27,SDG,Chacin
2017-06-27,COL,Hoffman
2017-06-27,SFO,Cain
2017-06-27,BAL,Gausman
2017-06-27,TOR,Biagini
2017-06-27,MIN,Santiago
2017-06-27,BOS,Pomeranz
2017-06-27,KAN,Strahm
2017-06-27,DET,Verlander
2017-06-27,TEX,Ross
2017-06-27,CLE,Clevinger
2017-06-27,OAK,Manaea
2017-06-27,HOU,Fiers
2017-06-27,NYY,Severino
2017-06-27,CWS,Quintana
2017-06-27,TAM,Cobb
2017-06-27,PIT,Williams
2017-06-27,LAA,Chavez
2017-06-27,LOS,Maeda
2017-06-27,PHI,Nola
2017-06-27,SEA,Paxton
2017-06-28,COL,Freeland
2017-06-28,SFO,Blach
2017-06-28,CUB,Lackey
2017-06-28,WAS,Strasburg
2017-06-28,NYM,Matz
2017-06-28,MIA,Locke
2017-06-28,MIL,Anderson
2017-06-28,CIN,Castillo
2017-06-28,STL,Wainwright
2017-06-28,ARI,Godley
2017-06-28,ATL,
2017-06-28,SDG,Perdomo
2017-06-28,BAL,Miley
2017-06-28,TOR,Stroman
2017-06-28,KAN,Kennedy
2017-06-28,DET,Norris
2017-06-28,MIN,Mejia
2017-06-28,BOS,Porcello
2017-06-28,TEX,Darvish
2017-06-28,CLE,Bauer
2017-06-28,OAK,Hahn
2017-06-28,HOU,Paulino
2017-06-28,NYY,Tanaka
2017-06-28,CWS,Rodon
2017-06-28,PHI,Leiter
2017-06-28,SEA,Hernandez
2017-06-28,TAM,Snell
2017-06-28,PIT,Nova
2017-06-28,LOS,Ryu
2017-06-28,LAA,Meyer
2017-06-29,STL,Lynn
2017-06-29,ARI,Corbin
2017-06-29,CUB,Lester
2017-06-29,WAS,Ross
2017-06-29,NYM,Lugo
2017-06-29,MIA,Urena
2017-06-29,MIL,Nelson
2017-06-29,CIN,Bailey
2017-06-29,ATL,Garcia
2017-06-29,SDG,Lamet
2017-06-29,TEX,Cashner
2017-06-29,CLE,Kluber
2017-06-29,KAN,Junis
2017-06-29,DET,Fulmer
2017-06-29,OAK,Gossett
2017-06-29,HOU,Peacock
2017-06-29,BAL,Jimenez
2017-06-29,TOR,Happ
2017-06-29,MIN,Gibson
2017-06-29,BOS,Price
2017-06-29,NYY,Cessa
2017-06-29,CWS,Shields
2017-06-29,TAM,Archer
2017-06-29,PIT,Taillon
2017-06-29,LOS,Kershaw
2017-06-29,LAA,Ramirez
2017-06-30,SFO,Cueto
2017-06-30,PIT,Cole
2017-06-30,PHI,Lively
2017-06-30,NYM,Degrom
2017-06-30,CUB,Montgomery
2017-06-30,CIN,Feldman
2017-06-30,MIA,Volquez
2017-06-30,MIL,Garza
2017-06-30,WAS,Roark
2017-06-30,STL,Leake
2017-06-30,COL,Gray
2017-06-30,ARI,Ray
2017-06-30,LOS,Wood
2017-06-30,SDG,Richard
2017-06-30,TAM,Faria
2017-06-30,BAL,Tillman
2017-06-30,BOS,Fister
2017-06-30,TOR,Estrada
2017-06-30,NYY,Pineda
2017-06-30,HOU,Mccullers
2017-06-30,TEX,Bibens
2017-06-30,CWS,Pelfrey
2017-06-30,MIN,Santana
2017-06-30,KAN,Vargas
2017-06-30,SEA,Miranda
2017-06-30,LAA,Bridwell
2017-06-30,ATL,Foltynewicz
2017-06-30,OAK,
2017-07-01,SFO,Moore
2017-07-01,PIT,Kuhl
2017-07-01,PHI,
2017-07-01,NYM,Wheeler
2017-07-01,MIA,Koehler
2017-07-01,MIL,Davies
2017-07-01,CUB,Butler
2017-07-01,CIN,Stephens
2017-07-01,WAS,Gonzalez
2017-07-01,STL,Wacha
2017-07-01,LOS,Hill
2017-07-01,SDG,Overton
2017-07-01,COL,Chatwood
2017-07-01,ARI,Greinke
2017-07-01,BOS,Sale
2017-07-01,TOR,
2017-07-01,TEX,Hamels
2017-07-01,CWS,Holland
2017-07-01,MIN,Berrios
2017-07-01,KAN,Farrell
2017-07-01,TAM,Odorizzi
2017-07-01,BAL,Bundy
2017-07-01,NYY,Montgomery
2017-07-01,HOU,Martes
2017-07-01,CLE,Carrasco
2017-07-01,DET,Zimmermann
2017-07-01,SEA,Gaviglio
2017-07-01,LAA,Nolasco
2017-07-01,ATL,Dickey
2017-07-01,OAK,Blackburn
2017-07-01,CLE,Tomlin
2017-07-01,DET,Sanchez
2017-07-01,MIN,Jorge
2017-07-01,KAN,Hammel
2017-07-02,PHI,Pivetta
2017-07-02,NYM,Montero
2017-07-02,CUB,Arrieta
2017-07-02,CIN,Adleman
2017-07-02,SFO,Samardzija
2017-07-02,PIT,Williams
2017-07-02,MIA,Straily
2017-07-02,MIL,Guerra
2017-07-02,WAS,Scherzer
2017-07-02,STL,Martinez
2017-07-02,COL,Marquez
2017-07-02,ARI,Walker
2017-07-02,LOS,Maeda
2017-07-02,SDG,Chacin
2017-07-02,BOS,Pomeranz
2017-07-02,TOR,Biagini
2017-07-02,CLE,Clevinger
2017-07-02,DET,Verlander
2017-07-02,TAM,Cobb
2017-07-02,BAL,Gausman
2017-07-02,NYY,Severino
2017-07-02,HOU,Fiers
2017-07-02,TEX,Ross
2017-07-02,CWS,Quintana
2017-07-02,MIN,Santiago
2017-07-02,KAN,Wood
2017-07-02,SEA,Paxton
2017-07-02,LAA,Chavez
2017-07-02,ATL,Teheran
2017-07-02,OAK,Manaea
2017-07-03,NYM,Matz
2017-07-03,WAS,Strasburg
2017-07-03,PIT,Nova
2017-07-03,PHI,Nola
2017-07-03,MIA,Locke
2017-07-03,STL,Wainwright
2017-07-03,CIN,Castillo
2017-07-03,COL,Hoffman
2017-07-03,TOR,Stroman
2017-07-03,NYY,Tanaka
2017-07-03,BOS,Porcello
2017-07-03,TEX,Perez
2017-07-03,LAA,Meyer
2017-07-03,MIN,Mejia
2017-07-03,CWS,Rodon
2017-07-03,OAK,Cotton
2017-07-03,KAN,Kennedy
2017-07-03,SEA,Moore
2017-07-03,BAL,Miley
2017-07-03,MIL,Suter
2017-07-04,NYM,Lugo
2017-07-04,WAS,Ross
2017-07-04,MIA,Urena
2017-07-04,STL,Lynn
2017-07-04,PIT,Taillon
2017-07-04,PHI,Leiter
2017-07-04,CIN,Bailey
2017-07-04,COL,Freeland
2017-07-04,ARI,Corbin
2017-07-04,LOS,Kershaw
2017-07-04,TOR,Happ
2017-07-04,NYY,Sabathia
2017-07-04,LAA,Ramirez
2017-07-04,MIN,Gibson
2017-07-04,CWS,Shields
2017-07-04,OAK,Gossett
2017-07-04,KAN,Duffy
2017-07-04,SEA,Hernandez
2017-07-04,BOS,Price
2017-07-04,TEX,Darvish
2017-07-04,SFO,Cain
2017-07-04,DET,Fulmer
2017-07-04,TAM,Archer
2017-07-04,CUB,Lester
2017-07-04,BAL,Jimenez
2017-07-04,MIL,Nelson
2017-07-04,SDG,Cahill
2017-07-04,CLE,Kluber
2017-07-04,HOU,Peacock
2017-07-04,ATL,Newcomb
2017-07-05,PIT,Cole
2017-07-05,PHI,Lively
2017-07-05,MIA,Volquez
2017-07-05,STL,Leake
2017-07-05,CIN,Feldman
2017-07-05,COL,Gray
2017-07-05,ARI,Godley
2017-07-05,LOS,Wood
2017-07-05,TOR,Estrada
2017-07-05,NYY,Pineda
2017-07-05,CWS,Pelfrey
2017-07-05,OAK,
2017-07-05,BOS,Fister
2017-07-05,TEX,Cashner
2017-07-05,LAA,Bridwell
2017-07-05,MIN,Santana
2017-07-05,KAN,Vargas
2017-07-05,SEA,Miranda
2017-07-05,TAM,Snell
2017-07-05,CUB,Lackey
2017-07-05,SFO,Blach
2017-07-05,DET,Norris
2017-07-05,SDG,Perdomo
2017-07-05,CLE,Bauer
2017-07-05,HOU,Musgrove
2017-07-05,ATL,Garcia
2017-07-05,BAL,Aquino
2017-07-05,MIL,Garza
2017-07-06,MIA,Koehler
2017-07-06,STL,Wacha
2017-07-06,CIN,Romano
2017-07-06,COL,Chatwood
2017-07-06,PIT,Kuhl
2017-07-06,PHI,
2017-07-06,ATL,Foltynewicz
2017-07-06,WAS,Gonzalez
2017-07-06,ARI,Ray
2017-07-06,LOS,Hill
2017-07-06,HOU,Mccullers
2017-07-06,TOR,
2017-07-06,BOS,Sale
2017-07-06,TAM,Faria
2017-07-06,BAL,Bundy
2017-07-06,MIN,Berrios
2017-07-06,OAK,Blackburn
2017-07-06,SEA,Gaviglio
2017-07-06,SFO,Stratton
2017-07-06,DET,Sanchez
2017-07-06,SDG,Lamet
2017-07-06,CLE,Tomlin
2017-07-06,MIL,Davies
2017-07-06,CUB,Montgomery
2017-07-07,PIT,Williams
2017-07-07,CUB,Butler
2017-07-07,SDG,Richard
2017-07-07,PHI,Pivetta
2017-07-07,ATL,Dickey
2017-07-07,WAS,Scherzer
2017-07-07,NYM,Degrom
2017-07-07,STL,Martinez
2017-07-07,CIN,Adleman
2017-07-07,ARI,Greinke
2017-07-07,MIA,Straily
2017-07-07,SFO,Moore
2017-07-07,HOU,Morton
2017-07-07,TOR,Sanchez
2017-07-07,DET,Zimmermann
2017-07-07,CLE,Carrasco
2017-07-07,BOS,Pomeranz
2017-07-07,TAM,Odorizzi
2017-07-07,LAA,Nolasco
2017-07-07,TEX,Hamels
2017-07-07,BAL,Gausman
2017-07-07,MIN,Jorge
2017-07-07,OAK,Manaea
2017-07-07,SEA,Paxton
2017-07-07,MIL,Guerra
2017-07-07,NYY,Montgomery
2017-07-07,CWS,Holland
2017-07-07,COL,Marquez
2017-07-07,KAN,Hammel
2017-07-07,LOS,Maeda
2017-07-08,ATL,Teheran
2017-07-08,WAS,Strasburg
2017-07-08,SDG,Chacin
2017-07-08,PHI,Nola
2017-07-08,NYM,Wheeler
2017-07-08,STL,Wainwright
2017-07-08,PIT,Nova
2017-07-08,CUB,Arrieta
2017-07-08,MIA,O'grady
2017-07-08,SFO,Samardzija
2017-07-08,CIN,Castillo
2017-07-08,ARI,Walker
2017-07-08,HOU,Fiers
2017-07-08,TOR,Stroman
2017-07-08,BAL,Miley
2017-07-08,MIN,Mejia
2017-07-08,BOS,Porcello
2017-07-08,TAM,Cobb
2017-07-08,DET,Verlander
2017-07-08,CLE,Clevinger
2017-07-08,LAA,Chavez
2017-07-08,TEX,Ross
2017-07-08,OAK,Smith
2017-07-08,SEA,Moore
2017-07-08,MIL,Suter
2017-07-08,NYY,Severino
2017-07-08,KAN,Kennedy
2017-07-08,LOS,Mccarthy
2017-07-08,CWS,Quintana
2017-07-08,COL,Hoffman
2017-07-09,PIT,Kuhl
