Date,VH,Team,Pitcher,Open,Close,Final
2019-08-19,V,SDG,ELAUER-L,144,130,3
2019-08-19,H,CIN,TBAUER-R,-165,-140,2
2019-08-19,V,MIL,ZDAVIES-R,105,108,0
2019-08-19,H,STL,DHUDSON-R,-125,-118,3
2019-08-19,V,COL,CGONZALEZ-R,148,190,3
2019-08-19,H,ARI,ZGALLEN-R,-170,-210,5
2019-08-19,V,KAN,JLOPEZ-R,120,120,5
2019-08-19,H,BAL,JMEANS-L,-140,-130,4
2019-08-19,V,SEA,MGONZALES-L,160,175,9
2019-08-19,H,TAM,BMCKAY-L,-185,-190,3
2019-08-19,V,LAA,DPETERS-L,-119,-118,7
2019-08-19,H,TEX,KALLARD-L,-101,108,8
2019-08-19,V,CWS,INOVA-R,163,200,6
2019-08-19,H,MIN,KGIBSON-R,-190,-220,4
2019-08-19,V,DET,EJACKSON-R,317,350,4
2019-08-19,H,HOU,WMILEY-L,-400,-420,5
2019-08-20,V,WAS,SSTRASBURG-R,-170,-155,1
2019-08-20,H,PIT,CARCHER-R,148,145,4
2019-08-20,V,SDG,CQUANTRILL-R,148,140,2
2019-08-20,H,CIN,SGRAY-R,-170,-150,3
2019-08-20,V,MIA,EHERNANDEZ-R,263,245,1
2019-08-20,H,ATL,DKEUCHEL-L,-325,-275,5
2019-08-20,V,MIL,GGONZALEZ-L,-115,-105,4
2019-08-20,H,STL,MWACHA-R,-105,-105,9
2019-08-20,V,SFO,TBEEDE-R,163,180,3
2019-08-20,H,CUB,CHAMELS-L,-190,-200,5
2019-08-20,V,COL,KFREELAND-L,135,138,7
2019-08-20,H,ARI,AYOUNG-L,-155,-148,8
2019-08-20,V,KAN,BKELLER-R,-115,107,1
2019-08-20,H,BAL,DBUNDY-R,-105,-117,4
2019-08-20,V,SEA,UNDECIDED,163,178,7
2019-08-20,H,TAM,DCASTILLO-R,-190,-196,4
2019-08-20,V,LAA,JBARRIA-R,-130,-128,2
2019-08-20,H,TEX,BBURKE-L,110,118,3
2019-08-20,V,CWS,RLOPEZ-R,192,205,4
2019-08-20,H,MIN,MPINEDA-R,-230,-230,14
2019-08-20,V,DET,STURNBULL-R,296,240,3
2019-08-20,H,HOU,ASANCHEZ-R,-370,-270,6
2019-08-20,V,NYY,DGERMAN-R,-140,-130,2
2019-08-20,H,OAK,HBAILEY-R,120,120,6
2019-08-20,V,PHI,ANOLA-R,-115,100,3
2019-08-20,H,BOS,BJOHNSON-L,-105,-110,2
2019-08-20,V,CLE,SBIEBER-R,-140,-145,2
2019-08-20,H,NYM,SMATZ-L,120,135,9
2019-08-20,V,TOR,SREID-FOLEY-R,256,285,3
2019-08-20,H,LOS,CKERSHAW-L,-315,-330,16
2019-08-20,V,LAA,AHEANEY-L,-125,-137,5
2019-08-20,H,TEX,JPALUMBO-L,105,127,1
2019-08-21,V,SDG,MSTRAHM-L,130,150,2
2019-08-21,H,CIN,LCASTILLO-R,-150,-160,4
2019-08-21,V,COL,TMELVILLE-R,100,164,7
2019-08-21,H,ARI,MLEAKE-R,-120,-178,2
2019-08-21,V,WAS,PCORBIN-L,-150,-137,11
2019-08-21,H,PIT,JMUSGROVE-R,130,127,1
2019-08-21,V,MIA,CSMITH-L,176,165,0
2019-08-21,H,ATL,JTEHERAN-R,-210,-180,5
2019-08-21,V,MIL,AHOUSER-R,110,-108,5
2019-08-21,H,STL,AWAINWRIGHT-R,-130,-102,3
2019-08-21,V,SFO,DRODRIGUEZ-R,170,220,11
2019-08-21,H,CUB,YDARVISH-R,-200,-250,12
2019-08-21,V,CWS,LGIOLITO-R,151,160,4
2019-08-21,H,MIN,JODORIZZI-R,-175,-170,0
2019-08-21,V,SEA,CGEARRIN-R,234,280,6
2019-08-21,H,TAM,CMORTON-R,-285,-320,7
2019-08-21,V,LAA,PSANDOVAL-L,120,108,7
2019-08-21,H,TEX,MMINOR-L,-140,-118,8
2019-08-21,V,KAN,MMONTGOMERY-L,-120,-120,1
2019-08-21,H,BAL,ABROOKS-R,100,110,8
2019-08-21,V,DET,DNORRIS-L,337,425,2
2019-08-21,H,HOU,JVERLANDER-R,-430,-550,1
2019-08-21,V,NYY,JHAPP-L,-105,112,4
2019-08-21,H,OAK,MFIERS-R,-115,-122,6
2019-08-21,V,PHI,DSMYLY-L,140,150,5
2019-08-21,H,BOS,RPORCELLO-R,-160,-160,2
2019-08-21,V,CLE,APLUTKO-R,105,140,3
2019-08-21,H,NYM,MSTROMAN-R,-125,-150,4
2019-08-21,V,TOR,WFONT-R,252,320,1
2019-08-21,H,LOS,WBUEHLER-R,-310,-380,2
2019-08-22,V,SFO,JSAMARDZIJA-R,148,170,0
2019-08-22,H,CUB,KHENDRICKS-R,-170,-185,1
2019-08-22,V,WAS,MSCHERZER-R,-200,-205,7
2019-08-22,H,PIT,SBRAULT-L,170,185,1
2019-08-22,V,MIA,SALCANTARA-R,237,245,2
2019-08-22,H,ATL,MSOROKA-R,-290,-280,3
2019-08-22,V,COL,GMARQUEZ-R,125,118,5
2019-08-22,H,STL,MMIKOLAS-R,-145,-128,6
2019-08-22,V,TAM,RYARBROUGH-L,-240,-210,5
2019-08-22,H,BAL,AWOJCIECHOWSKI-R,199,190,2
2019-08-22,V,DET,JZIMMERMANN-R,384,425,3
2019-08-22,H,HOU,GCOLE-R,-500,-550,6
2019-08-22,V,TEX,AJURADO-R,-115,-116,1
2019-08-22,H,CWS,RDETWILER-L,-105,106,6
2019-08-22,V,NYY,MTANAKA-R,-130,-120,3
2019-08-22,H,OAK,TROARK-R,110,110,5
2019-08-22,V,CLE,ACIVALE-R,120,115,0
2019-08-22,H,NYM,NSYNDERGAARD-R,-140,-125,2
2019-08-22,V,TOR,JWAGUESPACK-R,218,210,2
2019-08-22,H,LOS,KMAEDA-R,-265,-240,3
2019-08-23,V,WAS,ASANCHEZ-R,100,117,9
2019-08-23,H,CUB,JLESTER-L,-120,-127,3
2019-08-23,V,CIN,ADESCLAFANI-R,-120,105,2
2019-08-23,H,PIT,MKELLER-R,100,-115,3
2019-08-23,V,PHI,VVELASQUEZ-R,-185,-160,11
2019-08-23,H,MIA,HNOESI-R,160,150,19
2019-08-23,V,ATL,MFOLTYNEWICZ-R,176,163,2
2019-08-23,H,NYM,JDEGROM-R,-210,-176,1
2019-08-23,V,ARI,MKELLY-R,135,138,1
2019-08-23,H,MIL,JLYLES-R,-155,-148,6
2019-08-23,V,COL,PLAMBERT-R,184,220,3
2019-08-23,H,STL,JFLAHERTY-R,-220,-250,8
2019-08-23,V,TAM,TRICHARDS-R,-200,-200,7
2019-08-23,H,BAL,TBLACH-L,170,180,1
2019-08-23,V,KAN,JJUNIS-R,176,175,1
2019-08-23,H,CLE,ZPLESAC-R,-210,-190,4
2019-08-23,V,DET,DVERHAGEN-R,176,285,9
2019-08-23,H,MIN,JBERRIOS-R,-210,-330,6
2019-08-23,V,TEX,LLYNN-R,-140,-138,3
2019-08-23,H,CWS,DCEASE-R,120,128,8
2019-08-23,V,LAA,JSUAREZ-L,245,220,4
2019-08-23,H,HOU,ZGREINKE-R,-300,-250,5
2019-08-23,V,TOR,TTHORNTON-R,-120,-102,4
2019-08-23,H,SEA,JSHEFFIELD-L,100,-108,7
2019-08-23,V,NYY,JPAXTON-L,155,135,10
2019-08-23,H,LOS,HRYU-L,-180,-145,2
2019-08-23,V,BOS,ERODRIGUEZ-L,-135,-117,11
2019-08-23,H,SDG,CPADDACK-R,115,107,0
2019-08-24,V,WAS,JROSS-R,115,155,7
2019-08-24,H,CUB,JQUINTANA-L,-135,-165,2
2019-08-24,V,PHI,ZEFLIN-R,-140,-132,9
2019-08-24,H,MIA,JYAMAMOTO-R,120,122,3
2019-08-24,V,CIN,AWOOD-L,-119,-108,0
2019-08-24,H,PIT,TWILLIAMS-R,-101,-102,14
2019-08-24,V,ARI,ZGALLEN-R,-110,118,0
2019-08-24,H,MIL,CANDERSON-R,-110,-128,4
2019-08-24,V,ATL,MFRIED-L,115,-102,9
2019-08-24,H,NYM,ZWHEELER-R,-135,-108,5
2019-08-24,V,COL,CGONZALEZ-R,163,170,0
2019-08-24,H,STL,DHUDSON-R,-190,-185,6
2019-08-24,V,TAM,JALVARADO-L,-180,-185,1
2019-08-24,H,BAL,JMEANS-L,155,170,7
2019-08-24,V,LAA,DPETERS-L,222,175,2
2019-08-24,H,HOU,WMILEY-L,-270,-190,5
2019-08-24,V,DET,EJACKSON-R,260,300,5
2019-08-24,H,MIN,KGIBSON-R,-320,-350,8
2019-08-24,V,KAN,GSPARKMAN-R,263,300,2
2019-08-24,H,CLE,MCLEVINGER-R,-325,-350,4
2019-08-24,V,TEX,KALLARD-L,120,120,4
2019-08-24,H,CWS,INOVA-R,-140,-130,0
2019-08-24,V,TOR,WFONT-R,-110,102,7
2019-08-24,H,SEA,FHERNANDEZ-R,-110,-112,5
2019-08-24,V,NYY,CSABATHIA-L,135,126,1
2019-08-24,H,LOS,TGONSOLIN-R,-155,-136,2
2019-08-24,V,BOS,NEOVALDI-R,-119,-120,5
2019-08-24,H,SDG,DLAMET-R,-101,110,4
2019-08-24,V,SFO,MBUMGARNER-L,110,135,10
2019-08-24,H,OAK,CBASSITT-R,-130,-145,5
2019-08-25,V,PHI,ANOLA-R,-220,-198,2
2019-08-25,H,MIA,EHERNANDEZ-R,184,179,3
2019-08-25,V,ATL,DKEUCHEL-L,-101,-104,2
2019-08-25,H,NYM,SMATZ-L,-119,-106,1
2019-08-25,V,CIN,TBAUER-R,-135,-134,8
2019-08-25,H,PIT,DAGRAZAL-R,115,124,9
2019-08-25,V,ARI,RRAY-L,105,105,5
2019-08-25,H,MIL,ZDAVIES-R,-125,-115,2
2019-08-25,V,COL,ASENZATELA-R,144,165,4
2019-08-25,H,STL,MWACHA-R,-165,-180,11
2019-08-25,V,WAS,SSTRASBURG-R,-125,-127,7
2019-08-25,H,CUB,CHAMELS-L,105,117,5
2019-08-25,V,TAM,DCASTILLO-R,-175,-165,3
2019-08-25,H,BAL,DBUNDY-R,151,155,8
2019-08-25,V,KAN,ESKOGLUND-L,263,310,9
2019-08-25,H,CLE,SBIEBER-R,-325,-360,8
2019-08-25,V,TEX,BBURKE-L,-101,112,0
2019-08-25,H,CWS,RLOPEZ-R,-119,-122,2
2019-08-25,V,LAA,JBARRIA-R,170,170,2
2019-08-25,H,HOU,FVALDEZ-L,-200,-185,11
2019-08-25,V,DET,MBOYD-L,151,190,4
2019-08-25,H,MIN,MPEREZ-L,-175,-210,7
2019-08-25,V,TOR,CBUCHHOLZ-R,115,136,1
2019-08-25,H,SEA,MGONZALES-L,-135,-146,3
2019-08-25,V,SFO,LWEBB-R,144,153,5
2019-08-25,H,OAK,BANDERSON-L,-165,-163,4
2019-08-25,V,BOS,BJOHNSON-L,100,102,1
2019-08-25,H,SDG,JLUCCHESI-L,-120,-112,3
2019-08-25,V,NYY,DGERMAN-R,163,142,5
2019-08-25,H,LOS,CKERSHAW-L,-190,-152,1
2019-08-26,V,ATL,JTEHERAN-R,-150,-150,1
2019-08-26,H,COL,TMELVILLE-R,130,140,3
2019-08-26,V,PIT,JMUSGROVE-R,122,132,5
2019-08-26,H,PHI,JVARGAS-L,-142,-142,6
2019-08-26,V,CIN,SGRAY-R,-170,-155,6
2019-08-26,H,MIA,PLOPEZ-R,148,145,3
2019-08-26,V,STL,AWAINWRIGHT-R,120,128,12
2019-08-26,H,MIL,GGONZALEZ-L,-140,-138,2
2019-08-26,V,ARI,AYOUNG-L,-115,-105,6
2019-08-26,H,SFO,TBEEDE-R,-105,-105,4
2019-08-26,V,LOS,DMAY-R,-160,-145,3
2019-08-26,H,SDG,ELAUER-L,140,135,4
2019-08-26,V,OAK,HBAILEY-R,-151,-154,19
2019-08-26,H,KAN,BKELLER-R,136,144,4
2019-08-26,V,NYY,JHAPP-L,-205,-170,5
2019-08-26,H,SEA,MWISLER-R,172,160,4
2019-08-27,V,PIT,SBRAULT-L,110,130,5
2019-08-27,H,PHI,DSMYLY-L,-130,-140,4
2019-08-27,V,CIN,LCASTILLO-R,-155,-160,8
2019-08-27,H,MIA,CSMITH-L,135,150,5
2019-08-27,V,CUB,YDARVISH-R,100,-108,5
2019-08-27,H,NYM,MSTROMAN-R,-120,-102,2
2019-08-27,V,STL,MMIKOLAS-R,115,125,6
2019-08-27,H,MIL,AHOUSER-R,-135,-135,3
2019-08-27,V,ARI,MLEAKE-R,135,119,3
2019-08-27,H,SFO,JSAMARDZIJA-R,-155,-129,2
2019-08-27,V,LOS,WBUEHLER-R,-175,-190,9
2019-08-27,H,SDG,CQUANTRILL-R,151,175,0
2019-08-27,V,CLE,APLUTKO-R,-155,-155,10
2019-08-27,H,DET,STURNBULL-R,135,145,1
2019-08-27,V,MIN,MPINEDA-R,-130,-110,3
2019-08-27,H,CWS,LGIOLITO-R,110,100,1
2019-08-27,V,TAM,CMORTON-R,148,176,1
2019-08-27,H,HOU,JVERLANDER-R,-170,-192,15
2019-08-27,V,OAK,MFIERS-R,-175,-210,2
2019-08-27,H,KAN,MMONTGOMERY-L,151,190,1
2019-08-27,V,TEX,MMINOR-L,115,150,2
2019-08-27,H,LAA,AHEANEY-L,-135,-160,5
2019-08-27,V,NYY,MTANAKA-R,-220,-178,7
2019-08-27,H,SEA,YKIKUCHI-L,184,164,0
2019-08-27,V,BAL,ABROOKS-R,267,300,2
2019-08-27,H,WAS,PCORBIN-L,-330,-350,0
2019-08-27,V,ATL,MSOROKA-R,-150,-185,1
2019-08-27,H,TOR,WFONT-R,130,170,3
2019-08-27,V,BOS,RPORCELLO-R,105,-145,10
2019-08-27,H,COL,RGARCIA-R,-125,135,6
2019-08-28,V,STL,JFLAHERTY-R,-130,-125,1
2019-08-28,H,MIL,JLYLES-R,110,115,4
2019-08-28,V,PIT,MKELLER-R,125,136,3
2019-08-28,H,PHI,VVELASQUEZ-R,-145,-146,12
2019-08-28,V,CIN,ADESCLAFANI-R,-135,-154,5
2019-08-28,H,MIA,SALCANTARA-R,115,144,0
2019-08-28,V,CUB,KHENDRICKS-R,110,109,10
2019-08-28,H,NYM,NSYNDERGAARD-R,-130,-119,7
2019-08-28,V,LOS,KMAEDA-R,-180,-180,6
2019-08-28,H,SDG,TWINGENTER-R,155,165,4
2019-08-28,V,NYY,JPAXTON-L,-220,-260,7
2019-08-28,H,SEA,JSHEFFIELD-L,184,230,3
2019-08-28,V,CLE,ACIVALE-R,-195,-230,4
2019-08-28,H,DET,JZIMMERMANN-R,166,205,2
2019-08-28,V,MIN,JODORIZZI-R,-175,-200,8
2019-08-28,H,CWS,RDETWILER-L,151,180,2
2019-08-28,V,TAM,RYARBROUGH-L,176,205,6
2019-08-28,H,HOU,GCOLE-R,-210,-230,8
2019-08-28,V,OAK,TROARK-R,-165,-162,4
2019-08-28,H,KAN,JJUNIS-R,144,152,6
2019-08-28,V,TEX,ECLASE-R,140,149,3
2019-08-28,H,LAA,PSANDOVAL-L,-160,-159,0
2019-08-28,V,BAL,AWOJCIECHOWSKI-R,327,330,4
2019-08-28,H,WAS,MSCHERZER-R,-415,-400,8
2019-08-28,V,ATL,MFOLTYNEWICZ-R,-148,-126,9
2019-08-28,H,TOR,JWAGUESPACK-R,128,116,4
2019-08-28,V,BOS,ERODRIGUEZ-L,-165,-185,7
2019-08-28,H,COL,PLAMBERT-R,144,170,4
2019-08-29,V,CIN,AWOOD-L,-150,-160,3
2019-08-29,H,MIA,RDUGGER-R,130,150,4
2019-08-29,V,CUB,JLESTER-L,160,170,4
2019-08-29,H,NYM,JDEGROM-R,-185,-185,1
2019-08-29,V,PIT,TWILLIAMS-R,105,-108,11
2019-08-29,H,COL,CGONZALEZ-R,-125,-102,8
2019-08-29,V,LOS,HRYU-L,-200,-200,5
2019-08-29,H,ARI,MKELLY-R,170,180,11
2019-08-29,V,SDG,CPADDACK-R,-120,-115,5
2019-08-29,H,SFO,DRODRIGUEZ-R,100,105,3
2019-08-29,V,CLE,MCLEVINGER-R,-250,-280,2
2019-08-29,H,DET,DNORRIS-L,207,245,0
2019-08-29,V,OAK,CBASSITT-R,-185,-240,9
2019-08-29,H,KAN,GSPARKMAN-R,160,210,8
2019-08-29,V,TAM,AKITTREDGE-R,215,205,9
2019-08-29,H,HOU,ZGREINKE-R,-260,-230,8
2019-08-29,V,MIN,JBERRIOS-R,-175,-176,10
2019-08-29,H,CWS,DCEASE-R,151,163,5
2019-08-29,V,SEA,FHERNANDEZ-R,148,163,5
2019-08-29,H,TEX,LLYNN-R,-170,-176,3
2019-08-30,V,MIL,CANDERSON-R,130,116,1
2019-08-30,H,CUB,JQUINTANA-L,-150,-126,7
2019-08-30,V,NYM,ZWHEELER-R,135,138,11
2019-08-30,H,PHI,ANOLA-R,-155,-148,5
2019-08-30,V,MIA,EHERNANDEZ-R,222,230,6
2019-08-30,H,WAS,ASANCHEZ-R,-270,-260,7
2019-08-30,V,PIT,DAGRAZAL-R,105,123,9
2019-08-30,H,COL,ASENZATELA-R,-125,-133,4
2019-08-30,V,LOS,TGONSOLIN-R,-140,-118,4
2019-08-30,H,ARI,ZGALLEN-R,120,108,5
2019-08-30,V,SDG,DLAMET-R,135,117,3
2019-08-30,H,SFO,MBUMGARNER-L,-155,-127,8
2019-08-30,V,OAK,BANDERSON-L,120,124,8
2019-08-30,H,NYY,CSABATHIA-L,-140,-134,2
2019-08-30,V,HOU,WMILEY-L,-205,-200,7
2019-08-30,H,TOR,TTHORNTON-R,172,180,4
2019-08-30,V,CLE,SBIEBER-R,-158,-132,0
2019-08-30,H,TAM,APRUITT-R,138,122,4
2019-08-30,V,MIN,KGIBSON-R,-285,-280,13
2019-08-30,H,DET,EJACKSON-R,234,245,5
2019-08-30,V,SEA,MGONZALES-L,110,102,3
2019-08-30,H,TEX,KALLARD-L,-130,-112,6
2019-08-30,V,BAL,UNDECIDED,-113,-102,14
2019-08-30,H,KAN,ESKOGLUND-L,-107,-108,2
2019-08-30,V,BOS,NEOVALDI-R,-140,-123,7
2019-08-30,H,LAA,JSUAREZ-L,120,113,6
2019-08-30,V,CWS,INOVA-R,163,190,7
2019-08-30,H,ATL,MFRIED-L,-190,-210,10
2019-08-31,V,CIN,TBAUER-R,122,120,6
2019-08-31,H,STL,DHUDSON-R,-142,-130,10
2019-08-31,V,MIL,ZDAVIES-R,120,159,2
2019-08-31,H,CUB,CHAMELS-L,-140,-169,0
2019-08-31,V,NYM,SMATZ-L,-105,-116,6
2019-08-31,H,PHI,JVARGAS-L,-115,106,3
2019-08-31,V,MIA,PLOPEZ-R,263,280,0
2019-08-31,H,WAS,SSTRASBURG-R,-325,-320,7
2019-08-31,V,CIN,SGRAY-R,-105,-110,2
2019-08-31,H,STL,MWACHA-R,-115,100,3
2019-08-31,V,LOS,CKERSHAW-L,-150,-142,5
2019-08-31,H,ARI,RRAY-L,130,132,6
2019-08-31,V,PIT,JMUSGROVE-R,100,-130,11
2019-08-31,H,COL,TMELVILLE-R,-120,120,4
2019-08-31,V,SDG,JLUCCHESI-L,-120,102,4
2019-08-31,H,SFO,LWEBB-R,100,-112,1
2019-08-31,V,OAK,HBAILEY-R,135,185,3
2019-08-31,H,NYY,DGERMAN-R,-155,-205,4
2019-08-31,V,HOU,FVALDEZ-L,-175,-167,4
2019-08-31,H,TOR,CBUCHHOLZ-R,151,157,6
2019-08-31,V,MIN,MPEREZ-L,-150,-155,7
2019-08-31,H,DET,MBOYD-L,130,145,10
2019-08-31,V,CLE,ZPLESAC-R,-115,118,6
2019-08-31,H,TAM,DCASTILLO-R,-105,-128,9
2019-08-31,V,BAL,DBUNDY-R,-115,-116,5
2019-08-31,H,KAN,JLOPEZ-R,-105,106,7
2019-08-31,V,SEA,UNDECIDED,125,120,2
2019-08-31,H,TEX,BBURKE-L,-145,-130,3
2019-08-31,V,BOS,UNDECIDED,-110,-108,4
2019-08-31,H,LAA,DPETERS-L,-110,-102,10
2019-08-31,V,CWS,RLOPEZ-R,163,190,5
2019-08-31,H,ATL,DKEUCHEL-L,-190,-210,11
2019-09-01,V,MIA,CSMITH-L,215,270,3
2019-09-01,H,WAS,PCORBIN-L,-260,-310,9
2019-09-01,V,CIN,TMAHLE-R,125,150,3
2019-09-01,H,STL,MMIKOLAS-R,-145,-160,4
2019-09-01,V,MIL,GGONZALEZ-L,140,127,4
2019-09-01,H,CUB,TCHATWOOD-R,-160,-137,0
2019-09-01,V,PIT,SBRAULT-L,-115,108,6
2019-09-01,H,COL,JHOFFMAN-R,-105,-118,2
2019-09-01,V,SDG,ELAUER-L,-115,112,8
2019-09-01,H,SFO,JSAMARDZIJA-R,-105,-122,4
2019-09-01,V,LOS,RSTRIPLING-R,-140,-162,4
2019-09-01,H,ARI,AYOUNG-L,120,152,3
2019-09-01,V,NYM,MSTROMAN-R,-120,-110,2
2019-09-01,H,PHI,ZEFLIN-R,100,100,5
2019-09-01,V,OAK,SMANAEA-L,130,110,4
2019-09-01,H,NYY,JHAPP-L,-150,-120,5
2019-09-01,V,HOU,JVERLANDER-R,-300,-290,2
2019-09-01,H,TOR,WFONT-R,245,250,0
2019-09-01,V,MIN,MPINEDA-R,-215,-200,8
2019-09-01,H,DET,STURNBULL-R,180,180,3
2019-09-01,V,CLE,APLUTKO-R,155,178,2
2019-09-01,H,TAM,CMORTON-R,-180,-196,8
2019-09-01,V,BAL,ABROOKS-R,110,130,4
2019-09-01,H,KAN,DDUFFY-L,-130,-140,6
2019-09-01,V,SEA,YKIKUCHI-L,155,117,11
2019-09-01,H,TEX,BMARTIN-L,-180,-127,3
2019-09-01,V,BOS,DPRICE-L,-110,-110,4
2019-09-01,H,LAA,AHEANEY-L,-110,100,3
2019-09-01,V,CWS,LGIOLITO-R,135,126,3
2019-09-01,H,ATL,JTEHERAN-R,-155,-136,5
2019-09-01,V,CIN,LCASTILLO-R,-110,-110,5
2019-09-01,H,STL,DPONCEDELEON-R,-110,100,3
2019-09-02,V,NYM,NSYNDERGAARD-R,-115,-110,7
2019-09-02,H,WAS,JROSS-R,-105,100,3
2019-09-02,V,PHI,DSMYLY-L,120,126,7
2019-09-02,H,CIN,ADESCLAFANI-R,-140,-136,1
2019-09-02,V,SFO,TBEEDE-R,163,175,1
2019-09-02,H,STL,AWAINWRIGHT-R,-190,-190,3
2019-09-02,V,SDG,CQUANTRILL-R,110,117,7
2019-09-02,H,ARI,MLEAKE-R,-130,-127,14
2019-09-02,V,COL,PLAMBERT-R,256,300,9
2019-09-02,H,LOS,WBUEHLER-R,-315,-350,16
2019-09-02,V,TEX,MMINOR-L,170,190,7
2019-09-02,H,NYY,MTANAKA-R,-200,-210,0
2019-09-02,V,MIN,JODORIZZI-R,-220,-215,4
2019-09-02,H,DET,JZIMMERMANN-R,184,195,3
2019-09-02,V,BAL,AWOJCIECHOWSKI-R,245,250,4
2019-09-02,H,TAM,RYARBROUGH-L,-300,-290,5
2019-09-02,V,CWS,RDETWILER-L,218,205,3
2019-09-02,H,CLE,ACIVALE-R,-265,-230,11
2019-09-02,V,TOR,JWAGUESPACK-R,199,245,3
2019-09-02,H,ATL,MSOROKA-R,-240,-280,6
2019-09-02,V,SEA,JSHEFFIELD-L,245,260,1
2019-09-02,H,CUB,KHENDRICKS-R,-300,-300,5
2019-09-02,V,HOU,GCOLE-R,-190,-176,3
2019-09-02,H,MIL,AHOUSER-R,163,163,2
2019-09-03,V,PHI,VVELASQUEZ-R,100,-110,6
2019-09-03,H,CIN,LSIMS-R,-120,100,2
2019-09-03,V,MIA,SALCANTARA-R,135,158,5
2019-09-03,H,PIT,MKELLER-R,-155,-168,4
2019-09-03,V,NYM,JDEGROM-R,115,105,10
2019-09-03,H,WAS,MSCHERZER-R,-135,-115,11
2019-09-03,V,SFO,DRODRIGUEZ-R,226,250,0
2019-09-03,H,STL,JFLAHERTY-R,-275,-290,1
2019-09-03,V,SDG,RBolanos-R,110,140,1
2019-09-03,H,ARI,MKELLY-R,-130,-150,2
2019-09-03,V,COL,CGONZALEZ-R,226,260,3
2019-09-03,H,LOS,JURIAS-L,-275,-300,5
2019-09-03,V,TEX,EVOLQUEZ-R,237,280,1
2019-09-03,H,NYY,JPAXTON-L,-290,-320,10
2019-09-03,V,CWS,DCEASE-R,263,280,6
2019-09-03,H,CLE,MCLEVINGER-R,-325,-320,5
2019-09-03,V,BAL,TBLACH-L,207,245,4
2019-09-03,H,TAM,TRICHARDS-R,-250,-280,2
2019-09-03,V,MIN,RDOBNAK-R,125,130,6
2019-09-03,H,BOS,RPORCELLO-R,-145,-140,5
2019-09-03,V,DET,DNORRIS-L,110,135,5
2019-09-03,H,KAN,MMONTGOMERY-L,-130,-145,6
2019-09-03,V,LAA,JBARRIA-R,163,155,5
2019-09-03,H,OAK,MFIERS-R,-190,-165,7
2019-09-03,V,TOR,WFONT-R,180,180,2
2019-09-03,H,ATL,MFOLTYNEWICZ-R,-215,-200,7
2019-09-03,V,HOU,ZGREINKE-R,-150,-150,2
2019-09-03,H,MIL,JLYLES-R,130,140,4
2019-09-03,V,SEA,FHERNANDEZ-R,192,220,1
2019-09-03,H,CUB,JLESTER-L,-230,-250,6
2019-09-03,V,BAL,GYNOA-R,230,240,0
2019-09-03,H,TAM,AKITTREDGE-R,-280,-270,2
2019-09-04,V,NYM,ZWHEELER-R,110,100,8
2019-09-04,H,WAS,ASANCHEZ-R,-130,-110,4
2019-09-04,V,PHI,ANOLA-R,-125,-152,5
2019-09-04,H,CIN,TBAUER-R,105,142,8
2019-09-04,V,MIA,RDUGGER-R,160,161,5
2019-09-04,H,PIT,TWILLIAMS-R,-185,-172,6
2019-09-04,V,SFO,MBUMGARNER-L,105,120,9
2019-09-04,H,STL,MWACHA-R,-125,-130,8
2019-09-04,V,SDG,CPADDACK-R,110,128,1
2019-09-04,H,ARI,ZGALLEN-R,-130,-138,4
2019-09-04,V,COL,ASENZATELA-R,285,260,3
2019-09-04,H,LOS,HRYU-L,-355,-300,7
2019-09-04,V,TEX,LLYNN-R,136,150,1
2019-09-04,H,NYY,CGREEN-R,-156,-160,4
2019-09-04,V,CWS,INOVA-R,237,250,6
2019-09-04,H,CLE,SBIEBER-R,-290,-290,8
2019-09-04,V,MIN,JBERRIOS-R,115,142,2
2019-09-04,H,BOS,ERODRIGUEZ-L,-135,-152,6
2019-09-04,V,DET,EJACKSON-R,163,200,4
2019-09-04,H,KAN,JJUNIS-R,-190,-220,5
2019-09-04,V,LAA,PSANDOVAL-L,144,148,0
2019-09-04,H,OAK,TROARK-R,-165,-158,4
2019-09-05,V,PHI,JVARGAS-L,144,134,3
2019-09-05,H,CIN,SGRAY-R,-165,-144,4
2019-09-05,V,SFO,LWEBB-R,172,175,0
2019-09-05,H,STL,DHUDSON-R,-205,-190,10
2019-09-05,V,MIA,EHERNANDEZ-R,135,135,10
2019-09-05,H,PIT,DAGRAZAL-R,-155,-145,7
2019-09-05,V,CUB,JQUINTANA-L,-120,-120,10
2019-09-05,H,MIL,CANDERSON-R,100,110,5
2019-09-05,V,WAS,SSTRASBURG-R,-120,-109,2
2019-09-05,H,ATL,MFRIED-L,100,-101,4
2019-09-05,V,CWS,RLOPEZ-R,176,165,7
2019-09-05,H,CLE,ZPLESAC-R,-210,-180,1
2019-09-05,V,DET,MBOYD-L,-115,100,6
2019-09-05,H,KAN,GSPARKMAN-R,-105,-110,4
2019-09-05,V,LAA,LBARD-R,172,150,6
2019-09-05,H,OAK,BANDERSON-L,-205,-160,10
2019-09-05,V,TEX,KALLARD-L,-102,114,3
2019-09-05,H,BAL,JMEANS-L,-118,-124,1
2019-09-05,V,TOR,TTHORNTON-R,192,160,4
2019-09-05,H,TAM,APRUITT-R,-230,-170,6
2019-09-05,V,MIN,MPEREZ-L,130,130,2
2019-09-05,H,BOS,NEOVALDI-R,-150,-140,1
