,Date,VH,Team,Pitcher,Open,Close
3795,2019-08-21,H,TEX,MMINOR,-140,-118
3796,2019-08-21,V,KAN,MMONTGOMERY,-120,-120
3797,2019-08-21,H,BAL,ABROOKS,100,110
3798,2019-08-21,V,DET,DNORRIS,337,425
3799,2019-08-21,H,HOU,JVERLANDER,-430,-550
3800,2019-08-21,V,NYY,JHAPP,-105,112
3801,2019-08-21,H,OAK,MFIERS,-115,-122
3802,2019-08-21,V,PHI,DSMYLY,140,150
3803,2019-08-21,H,BOS,RPORCELLO,-160,-160
3804,2019-08-21,V,CLE,APLUTKO,105,140
3805,2019-08-21,H,NYM,MSTROMAN,-125,-150
3806,2019-08-21,V,TOR,WFONT,252,320
3807,2019-08-21,H,LAD,WBUEHLER,-310,-380
3808,2019-08-22,V,SFO,JSAMARDZIJA,148,170
3809,2019-08-22,H,CUB,KHENDRICKS,-170,-185
3810,2019-08-22,V,WAS,MSCHERZER,-200,-205
3811,2019-08-22,H,PIT,SBRAULT,170,185
3812,2019-08-22,V,MIA,SALCANTARA,237,245
3813,2019-08-22,H,ATL,MSOROKA,-290,-280
3814,2019-08-22,V,COL,GMARQUEZ,125,118
3815,2019-08-22,H,STL,MMIKOLAS,-145,-128
3816,2019-08-22,V,TAM,RYARBROUGH,-240,-210
3817,2019-08-22,H,BAL,AWOJCIECHOWSKI,199,190
3818,2019-08-22,V,DET,JZIMMERMANN,384,425
3819,2019-08-22,H,HOU,GCOLE,-500,-550
3820,2019-08-22,V,TEX,AJURADO,-115,-116
3821,2019-08-22,H,CWS,RDETWILER,-105,106
3822,2019-08-22,V,NYY,MTANAKA,-130,-120
3823,2019-08-22,H,OAK,TROARK,110,110
3824,2019-08-22,V,CLE,ACIVALE,120,115
3825,2019-08-22,H,NYM,NSYNDERGAARD,-140,-125
3826,2019-08-22,V,TOR,JWAGUESPACK,218,210
3827,2019-08-22,H,LAD,KMAEDA,-265,-240
3828,2019-08-23,V,WAS,ASANCHEZ,100,117
3829,2019-08-23,H,CUB,JLESTER,-120,-127
3830,2019-08-23,V,CIN,ADESCLAFANI,-120,105
3831,2019-08-23,H,PIT,MKELLER,100,-115
3832,2019-08-23,V,PHI,VVELASQUEZ,-185,-160
3833,2019-08-23,H,MIA,HNOESI,160,150
3834,2019-08-23,V,ATL,MFOLTYNEWICZ,176,163
3835,2019-08-23,H,NYM,JDEGROM,-210,-176
3836,2019-08-23,V,ARI,MKELLY,135,138
3837,2019-08-23,H,MIL,JLYLES,-155,-148
3838,2019-08-23,V,COL,PLAMBERT,184,220
3839,2019-08-23,H,STL,JFLAHERTY,-220,-250
3840,2019-08-23,V,TAM,TRICHARDS,-200,-200
3841,2019-08-23,H,BAL,TBLACH,170,180
3842,2019-08-23,V,KAN,JJUNIS,176,175
3843,2019-08-23,H,CLE,ZPLESAC,-210,-190
3844,2019-08-23,V,DET,DVERHAGEN,176,285
3845,2019-08-23,H,MIN,JBERRIOS,-210,-330
3846,2019-08-23,V,TEX,LLYNN,-140,-138
3847,2019-08-23,H,CWS,DCEASE,120,128
3848,2019-08-23,V,LAA,JSUAREZ,245,220
3849,2019-08-23,H,HOU,ZGREINKE,-300,-250
3850,2019-08-23,V,TOR,TTHORNTON,-120,-102
3851,2019-08-23,H,SEA,JSHEFFIELD,100,-108
3852,2019-08-23,V,NYY,JPAXTON,155,135
3853,2019-08-23,H,LAD,HRYU,-180,-145
3854,2019-08-23,V,BOS,ERODRIGUEZ,-135,-117
3855,2019-08-23,H,SDG,CPADDACK,115,107
3856,2019-08-24,V,WAS,JROSS,115,155
3857,2019-08-24,H,CUB,JQUINTANA,-135,-165
3858,2019-08-24,V,PHI,ZEFLIN,-140,-132
3859,2019-08-24,H,MIA,JYAMAMOTO,120,122
3860,2019-08-24,V,CIN,AWOOD,-119,-108
3861,2019-08-24,H,PIT,TWILLIAMS,-101,-102
3862,2019-08-24,V,ARI,ZGALLEN,-110,118
3863,2019-08-24,H,MIL,CANDERSON,-110,-128
3864,2019-08-24,V,ATL,MFRIED,115,-102
3865,2019-08-24,H,NYM,ZWHEELER,-135,-108
3866,2019-08-24,V,COL,CGONZALEZ,163,170
3867,2019-08-24,H,STL,DHUDSON,-190,-185
3868,2019-08-24,V,TAM,JALVARADO,-180,-185
3869,2019-08-24,H,BAL,JMEANS,155,170
3870,2019-08-24,V,LAA,DPETERS,222,175
3871,2019-08-24,H,HOU,WMILEY,-270,-190
3872,2019-08-24,V,DET,EJACKSON,260,300
3873,2019-08-24,H,MIN,KGIBSON,-320,-350
3874,2019-08-24,V,KAN,GSPARKMAN,263,300
3875,2019-08-24,H,CLE,MCLEVINGER,-325,-350
3876,2019-08-24,V,TEX,KALLARD,120,120
3877,2019-08-24,H,CWS,INOVA,-140,-130
3878,2019-08-24,V,TOR,WFONT,-110,102
3879,2019-08-24,H,SEA,FHERNANDEZ,-110,-112
3880,2019-08-24,V,NYY,CSABATHIA,135,126
3881,2019-08-24,H,LAD,TGONSOLIN,-155,-136
3882,2019-08-24,V,BOS,NEOVALDI,-119,-120
3883,2019-08-24,H,SDG,DLAMET,-101,110
3884,2019-08-24,V,SFO,MBUMGARNER,110,135
3885,2019-08-24,H,OAK,CBASSITT,-130,-145
3886,2019-08-25,V,PHI,ANOLA,-220,-198
3887,2019-08-25,H,MIA,EHERNANDEZ,184,179
3888,2019-08-25,V,ATL,DKEUCHEL,-101,-104
3889,2019-08-25,H,NYM,SMATZ,-119,-106
3890,2019-08-25,V,CIN,TBAUER,-135,-134
3891,2019-08-25,H,PIT,DAGRAZAL,115,124
3892,2019-08-25,V,ARI,RRAY,105,105
3893,2019-08-25,H,MIL,ZDAVIES,-125,-115
3894,2019-08-25,V,COL,ASENZATELA,144,165
3895,2019-08-25,H,STL,MWACHA,-165,-180
3896,2019-08-25,V,WAS,SSTRASBURG,-125,-127
3897,2019-08-25,H,CUB,CHAMELS,105,117
3898,2019-08-25,V,TAM,DCASTILLO,-175,-165
3899,2019-08-25,H,BAL,DBUNDY,151,155
3900,2019-08-25,V,KAN,ESKOGLUND,263,310
3901,2019-08-25,H,CLE,SBIEBER,-325,-360
3902,2019-08-25,V,TEX,BBURKE,-101,112
3903,2019-08-25,H,CWS,RLOPEZ,-119,-122
3904,2019-08-25,V,LAA,JBARRIA,170,170
3905,2019-08-25,H,HOU,FVALDEZ,-200,-185
3906,2019-08-25,V,DET,MBOYD,151,190
3907,2019-08-25,H,MIN,MPEREZ,-175,-210
3908,2019-08-25,V,TOR,CBUCHHOLZ,115,136
3909,2019-08-25,H,SEA,MGONZALES,-135,-146
3910,2019-08-25,V,SFO,LWEBB,144,153
3911,2019-08-25,H,OAK,BANDERSON,-165,-163
3912,2019-08-25,V,BOS,BJOHNSON,100,102
3913,2019-08-25,H,SDG,JLUCCHESI,-120,-112
3914,2019-08-25,V,NYY,DGERMAN,163,142
3915,2019-08-25,H,LAD,CKERSHAW,-190,-152
3916,2019-08-26,V,ATL,JTEHERAN,-150,-150
3917,2019-08-26,H,COL,TMELVILLE,130,140
3918,2019-08-26,V,PIT,JMUSGROVE,122,132
3919,2019-08-26,H,PHI,JVARGAS,-142,-142
3920,2019-08-26,V,CIN,SGRAY,-170,-155
3921,2019-08-26,H,MIA,PLOPEZ,148,145
3922,2019-08-26,V,STL,AWAINWRIGHT,120,128
3923,2019-08-26,H,MIL,GGONZALEZ,-140,-138
3924,2019-08-26,V,ARI,AYOUNG,-115,-105
3925,2019-08-26,H,SFO,TBEEDE,-105,-105
3926,2019-08-26,V,LAD,DMAY,-160,-145
3927,2019-08-26,H,SDG,ELAUER,140,135
3928,2019-08-26,V,OAK,HBAILEY,-151,-154
3929,2019-08-26,H,KAN,BKELLER,136,144
3930,2019-08-26,V,NYY,JHAPP,-205,-170
3931,2019-08-26,H,SEA,MWISLER,172,160
3932,2019-08-27,V,PIT,SBRAULT,110,130
3933,2019-08-27,H,PHI,DSMYLY,-130,-140
3934,2019-08-27,V,CIN,LCASTILLO,-155,-160
3935,2019-08-27,H,MIA,CSMITH,135,150
3936,2019-08-27,V,CUB,YDARVISH,100,-108
3937,2019-08-27,H,NYM,MSTROMAN,-120,-102
3938,2019-08-27,V,STL,MMIKOLAS,115,125
3939,2019-08-27,H,MIL,AHOUSER,-135,-135
3940,2019-08-27,V,ARI,MLEAKE,135,119
3941,2019-08-27,H,SFO,JSAMARDZIJA,-155,-129
3942,2019-08-27,V,LAD,WBUEHLER,-175,-190
3943,2019-08-27,H,SDG,CQUANTRILL,151,175
3944,2019-08-27,V,CLE,APLUTKO,-155,-155
3945,2019-08-27,H,DET,STURNBULL,135,145
3946,2019-08-27,V,MIN,MPINEDA,-130,-110
3947,2019-08-27,H,CWS,LGIOLITO,110,100
3948,2019-08-27,V,TAM,CMORTON,148,176
3949,2019-08-27,H,HOU,JVERLANDER,-170,-192
3950,2019-08-27,V,OAK,MFIERS,-175,-210
3951,2019-08-27,H,KAN,MMONTGOMERY,151,190
3952,2019-08-27,V,TEX,MMINOR,115,150
3953,2019-08-27,H,LAA,AHEANEY,-135,-160
3954,2019-08-27,V,NYY,MTANAKA,-220,-178
3955,2019-08-27,H,SEA,YKIKUCHI,184,164
3956,2019-08-27,V,BAL,ABROOKS,267,300
3957,2019-08-27,H,WAS,PCORBIN,-330,-350
3958,2019-08-27,V,ATL,MSOROKA,-150,-185
3959,2019-08-27,H,TOR,WFONT,130,170
3960,2019-08-27,V,BOS,RPORCELLO,105,-145
3961,2019-08-27,H,COL,RGARCIA,-125,135
3962,2019-08-28,V,STL,JFLAHERTY,-130,-125
3963,2019-08-28,H,MIL,JLYLES,110,115
3964,2019-08-28,V,PIT,MKELLER,125,136
3965,2019-08-28,H,PHI,VVELASQUEZ,-145,-146
3966,2019-08-28,V,CIN,ADESCLAFANI,-135,-154
3967,2019-08-28,H,MIA,SALCANTARA,115,144
3968,2019-08-28,V,CUB,KHENDRICKS,110,109
3969,2019-08-28,H,NYM,NSYNDERGAARD,-130,-119
3970,2019-08-28,V,LAD,KMAEDA,-180,-180
3971,2019-08-28,H,SDG,TWINGENTER,155,165
3972,2019-08-28,V,NYY,JPAXTON,-220,-260
3973,2019-08-28,H,SEA,JSHEFFIELD,184,230
3974,2019-08-28,V,CLE,ACIVALE,-195,-230
3975,2019-08-28,H,DET,JZIMMERMANN,166,205
3976,2019-08-28,V,MIN,JODORIZZI,-175,-200
3977,2019-08-28,H,CWS,RDETWILER,151,180
3978,2019-08-28,V,TAM,RYARBROUGH,176,205
3979,2019-08-28,H,HOU,GCOLE,-210,-230
3980,2019-08-28,V,OAK,TROARK,-165,-162
3981,2019-08-28,H,KAN,JJUNIS,144,152
3982,2019-08-28,V,TEX,ECLASE,140,149
3983,2019-08-28,H,LAA,PSANDOVAL,-160,-159
3984,2019-08-28,V,BAL,AWOJCIECHOWSKI,327,330
3985,2019-08-28,H,WAS,MSCHERZER,-415,-400
3986,2019-08-28,V,ATL,MFOLTYNEWICZ,-148,-126
3987,2019-08-28,H,TOR,JWAGUESPACK,128,116
3988,2019-08-28,V,BOS,ERODRIGUEZ,-165,-185
3989,2019-08-28,H,COL,PLAMBERT,144,170
3990,2019-08-29,V,CIN,AWOOD,-150,-160
3991,2019-08-29,H,MIA,RDUGGER,130,150
3992,2019-08-29,V,CUB,JLESTER,160,170
3993,2019-08-29,H,NYM,JDEGROM,-185,-185
3994,2019-08-29,V,PIT,TWILLIAMS,105,-108
3995,2019-08-29,H,COL,CGONZALEZ,-125,-102
3996,2019-08-29,V,LAD,HRYU,-200,-200
3997,2019-08-29,H,ARI,MKELLY,170,180
3998,2019-08-29,V,SDG,CPADDACK,-120,-115
3999,2019-08-29,H,SFO,DRODRIGUEZ,100,105
4000,2019-08-29,V,CLE,MCLEVINGER,-250,-280
4001,2019-08-29,H,DET,DNORRIS,207,245
4002,2019-08-29,V,OAK,CBASSITT,-185,-240
4003,2019-08-29,H,KAN,GSPARKMAN,160,210
4004,2019-08-29,V,TAM,AKITTREDGE,215,205
4005,2019-08-29,H,HOU,ZGREINKE,-260,-230
4006,2019-08-29,V,MIN,JBERRIOS,-175,-176
4007,2019-08-29,H,CWS,DCEASE,151,163
4008,2019-08-29,V,SEA,FHERNANDEZ,148,163
4009,2019-08-29,H,TEX,LLYNN,-170,-176
4010,2019-08-30,V,MIL,CANDERSON,130,116
4011,2019-08-30,H,CUB,JQUINTANA,-150,-126
4012,2019-08-30,V,NYM,ZWHEELER,135,138
4013,2019-08-30,H,PHI,ANOLA,-155,-148
4014,2019-08-30,V,MIA,EHERNANDEZ,222,230
4015,2019-08-30,H,WAS,ASANCHEZ,-270,-260
4016,2019-08-30,V,PIT,DAGRAZAL,105,123
4017,2019-08-30,H,COL,ASENZATELA,-125,-133
4018,2019-08-30,V,LAD,TGONSOLIN,-140,-118
4019,2019-08-30,H,ARI,ZGALLEN,120,108
4020,2019-08-30,V,SDG,DLAMET,135,117
4021,2019-08-30,H,SFO,MBUMGARNER,-155,-127
4022,2019-08-30,V,OAK,BANDERSON,120,124
4023,2019-08-30,H,NYY,CSABATHIA,-140,-134
4024,2019-08-30,V,HOU,WMILEY,-205,-200
4025,2019-08-30,H,TOR,TTHORNTON,172,180
4026,2019-08-30,V,CLE,SBIEBER,-158,-132
4027,2019-08-30,H,TAM,APRUITT,138,122
4028,2019-08-30,V,MIN,KGIBSON,-285,-280
4029,2019-08-30,H,DET,EJACKSON,234,245
4030,2019-08-30,V,SEA,MGONZALES,110,102
4031,2019-08-30,H,TEX,KALLARD,-130,-112
4032,2019-08-30,V,BAL,UNDECID,-113,-102
4033,2019-08-30,H,KAN,ESKOGLUND,-107,-108
4034,2019-08-30,V,BOS,NEOVALDI,-140,-123
4035,2019-08-30,H,LAA,JSUAREZ,120,113
4036,2019-08-30,V,CWS,INOVA,163,190
4037,2019-08-30,H,ATL,MFRIED,-190,-210
4038,2019-08-31,V,CIN,TBAUER,122,120
4039,2019-08-31,H,STL,DHUDSON,-142,-130
4040,2019-08-31,V,MIL,ZDAVIES,120,159
4041,2019-08-31,H,CUB,CHAMELS,-140,-169
4042,2019-08-31,V,NYM,SMATZ,-105,-116
4043,2019-08-31,H,PHI,JVARGAS,-115,106
4044,2019-08-31,V,MIA,PLOPEZ,263,280
4045,2019-08-31,H,WAS,SSTRASBURG,-325,-320
4046,2019-08-31,V,CIN,SGRAY,-105,-110
4047,2019-08-31,H,STL,MWACHA,-115,100
4048,2019-08-31,V,LAD,CKERSHAW,-150,-142
4049,2019-08-31,H,ARI,RRAY,130,132
4050,2019-08-31,V,PIT,JMUSGROVE,100,-130
4051,2019-08-31,H,COL,TMELVILLE,-120,120
4052,2019-08-31,V,SDG,JLUCCHESI,-120,102
4053,2019-08-31,H,SFO,LWEBB,100,-112
4054,2019-08-31,V,OAK,HBAILEY,135,185
4055,2019-08-31,H,NYY,DGERMAN,-155,-205
4056,2019-08-31,V,HOU,FVALDEZ,-175,-167
4057,2019-08-31,H,TOR,CBUCHHOLZ,151,157
4058,2019-08-31,V,MIN,MPEREZ,-150,-155
4059,2019-08-31,H,DET,MBOYD,130,145
4060,2019-08-31,V,CLE,ZPLESAC,-115,118
4061,2019-08-31,H,TAM,DCASTILLO,-105,-128
4062,2019-08-31,V,BAL,DBUNDY,-115,-116
4063,2019-08-31,H,KAN,JLOPEZ,-105,106
4064,2019-08-31,V,SEA,UNDECID,125,120
4065,2019-08-31,H,TEX,BBURKE,-145,-130
4066,2019-08-31,V,BOS,UNDECID,-110,-108
4067,2019-08-31,H,LAA,DPETERS,-110,-102
4068,2019-08-31,V,CWS,RLOPEZ,163,190
4069,2019-08-31,H,ATL,DKEUCHEL,-190,-210
4070,2019-09-01,V,MIA,CSMITH,215,270
4071,2019-09-01,H,WAS,PCORBIN,-260,-310
4072,2019-09-01,V,CIN,TMAHLE,125,150
4073,2019-09-01,H,STL,MMIKOLAS,-145,-160
4074,2019-09-01,V,MIL,GGONZALEZ,140,127
4075,2019-09-01,H,CUB,TCHATWOOD,-160,-137
4076,2019-09-01,V,PIT,SBRAULT,-115,108
4077,2019-09-01,H,COL,JHOFFMAN,-105,-118
4078,2019-09-01,V,SDG,ELAUER,-115,112
4079,2019-09-01,H,SFO,JSAMARDZIJA,-105,-122
4080,2019-09-01,V,LAD,RSTRIPLING,-140,-162
4081,2019-09-01,H,ARI,AYOUNG,120,152
4082,2019-09-01,V,NYM,MSTROMAN,-120,-110
4083,2019-09-01,H,PHI,ZEFLIN,100,100
4084,2019-09-01,V,OAK,SMANAEA,130,110
4085,2019-09-01,H,NYY,JHAPP,-150,-120
4086,2019-09-01,V,HOU,JVERLANDER,-300,-290
4087,2019-09-01,H,TOR,WFONT,245,250
4088,2019-09-01,V,MIN,MPINEDA,-215,-200
4089,2019-09-01,H,DET,STURNBULL,180,180
4090,2019-09-01,V,CLE,APLUTKO,155,178
4091,2019-09-01,H,TAM,CMORTON,-180,-196
4092,2019-09-01,V,BAL,ABROOKS,110,130
4093,2019-09-01,H,KAN,DDUFFY,-130,-140
4094,2019-09-01,V,SEA,YKIKUCHI,155,117
4095,2019-09-01,H,TEX,BMARTIN,-180,-127
4096,2019-09-01,V,BOS,DPRICE,-110,-110
4097,2019-09-01,H,LAA,AHEANEY,-110,100
4098,2019-09-01,V,CWS,LGIOLITO,135,126
4099,2019-09-01,H,ATL,JTEHERAN,-155,-136
4100,2019-09-01,V,CIN,LCASTILLO,-110,-110
4101,2019-09-01,H,STL,DPONCEDELEON,-110,100
4102,2019-09-02,V,NYM,NSYNDERGAARD,-115,-110
4103,2019-09-02,H,WAS,JROSS,-105,100
4104,2019-09-02,V,PHI,DSMYLY,120,126
4105,2019-09-02,H,CIN,ADESCLAFANI,-140,-136
4106,2019-09-02,V,SFO,TBEEDE,163,175
4107,2019-09-02,H,STL,AWAINWRIGHT,-190,-190
4108,2019-09-02,V,SDG,CQUANTRILL,110,117
4109,2019-09-02,H,ARI,MLEAKE,-130,-127
4110,2019-09-02,V,COL,PLAMBERT,256,300
4111,2019-09-02,H,LAD,WBUEHLER,-315,-350
4112,2019-09-02,V,TEX,MMINOR,170,190
4113,2019-09-02,H,NYY,MTANAKA,-200,-210
4114,2019-09-02,V,MIN,JODORIZZI,-220,-215
4115,2019-09-02,H,DET,JZIMMERMANN,184,195
4116,2019-09-02,V,BAL,AWOJCIECHOWSKI,245,250
4117,2019-09-02,H,TAM,RYARBROUGH,-300,-290
4118,2019-09-02,V,CWS,RDETWILER,218,205
4119,2019-09-02,H,CLE,ACIVALE,-265,-230
4120,2019-09-02,V,TOR,JWAGUESPACK,199,245
4121,2019-09-02,H,ATL,MSOROKA,-240,-280
4122,2019-09-02,V,SEA,JSHEFFIELD,245,260
4123,2019-09-02,H,CUB,KHENDRICKS,-300,-300
4124,2019-09-02,V,HOU,GCOLE,-190,-176
4125,2019-09-02,H,MIL,AHOUSER,163,163
4126,2019-09-03,V,PHI,VVELASQUEZ,100,-110
4127,2019-09-03,H,CIN,LSIMS,-120,100
4128,2019-09-03,V,MIA,SALCANTARA,135,158
4129,2019-09-03,H,PIT,MKELLER,-155,-168
4130,2019-09-03,V,NYM,JDEGROM,115,105
4131,2019-09-03,H,WAS,MSCHERZER,-135,-115
4132,2019-09-03,V,SFO,DRODRIGUEZ,226,250
4133,2019-09-03,H,STL,JFLAHERTY,-275,-290
4134,2019-09-03,V,SDG,RBolanos,110,140
4135,2019-09-03,H,ARI,MKELLY,-130,-150
4136,2019-09-03,V,COL,CGONZALEZ,226,260
4137,2019-09-03,H,LAD,JURIAS,-275,-300
4138,2019-09-03,V,TEX,EVOLQUEZ,237,280
4139,2019-09-03,H,NYY,JPAXTON,-290,-320
4140,2019-09-03,V,CWS,DCEASE,263,280
4141,2019-09-03,H,CLE,MCLEVINGER,-325,-320
4142,2019-09-03,V,BAL,TBLACH,207,245
4143,2019-09-03,H,TAM,TRICHARDS,-250,-280
4144,2019-09-03,V,MIN,RDOBNAK,125,130
4145,2019-09-03,H,BOS,RPORCELLO,-145,-140
4146,2019-09-03,V,DET,DNORRIS,110,135
4147,2019-09-03,H,KAN,MMONTGOMERY,-130,-145
4148,2019-09-03,V,LAA,JBARRIA,163,155
4149,2019-09-03,H,OAK,MFIERS,-190,-165
4150,2019-09-03,V,TOR,WFONT,180,180
4151,2019-09-03,H,ATL,MFOLTYNEWICZ,-215,-200
4152,2019-09-03,V,HOU,ZGREINKE,-150,-150
4153,2019-09-03,H,MIL,JLYLES,130,140
4154,2019-09-03,V,SEA,FHERNANDEZ,192,220
4155,2019-09-03,H,CUB,JLESTER,-230,-250
4156,2019-09-03,V,BAL,GYNOA,230,240
4157,2019-09-03,H,TAM,AKITTREDGE,-280,-270
4158,2019-09-04,V,NYM,ZWHEELER,110,100
4159,2019-09-04,H,WAS,ASANCHEZ,-130,-110
4160,2019-09-04,V,PHI,ANOLA,-125,-152
4161,2019-09-04,H,CIN,TBAUER,105,142
4162,2019-09-04,V,MIA,RDUGGER,160,161
4163,2019-09-04,H,PIT,TWILLIAMS,-185,-172
4164,2019-09-04,V,SFO,MBUMGARNER,105,120
4165,2019-09-04,H,STL,MWACHA,-125,-130
4166,2019-09-04,V,SDG,CPADDACK,110,128
4167,2019-09-04,H,ARI,ZGALLEN,-130,-138
4168,2019-09-04,V,COL,ASENZATELA,285,260
4169,2019-09-04,H,LAD,HRYU,-355,-300
4170,2019-09-04,V,TEX,LLYNN,136,150
4171,2019-09-04,H,NYY,CGREEN,-156,-160
4172,2019-09-04,V,CWS,INOVA,237,250
4173,2019-09-04,H,CLE,SBIEBER,-290,-290
4174,2019-09-04,V,MIN,JBERRIOS,115,142
4175,2019-09-04,H,BOS,ERODRIGUEZ,-135,-152
4176,2019-09-04,V,DET,EJACKSON,163,200
4177,2019-09-04,H,KAN,JJUNIS,-190,-220
4178,2019-09-04,V,LAA,PSANDOVAL,144,148
4179,2019-09-04,H,OAK,TROARK,-165,-158
4180,2019-09-05,V,PHI,JVARGAS,144,134
4181,2019-09-05,H,CIN,SGRAY,-165,-144
4182,2019-09-05,V,SFO,LWEBB,172,175
4183,2019-09-05,H,STL,DHUDSON,-205,-190
4184,2019-09-05,V,MIA,EHERNANDEZ,135,135
4185,2019-09-05,H,PIT,DAGRAZAL,-155,-145
4186,2019-09-05,V,CUB,JQUINTANA,-120,-120
4187,2019-09-05,H,MIL,CANDERSON,100,110
4188,2019-09-05,V,WAS,SSTRASBURG,-120,-109
4189,2019-09-05,H,ATL,MFRIED,100,-101
4190,2019-09-05,V,CWS,RLOPEZ,176,165
4191,2019-09-05,H,CLE,ZPLESAC,-210,-180
4192,2019-09-05,V,DET,MBOYD,-115,100
4193,2019-09-05,H,KAN,GSPARKMAN,-105,-110
4194,2019-09-05,V,LAA,LBARD,172,150
4195,2019-09-05,H,OAK,BANDERSON,-205,-160
4196,2019-09-05,V,TEX,KALLARD,-102,114
4197,2019-09-05,H,BAL,JMEANS,-118,-124
4198,2019-09-05,V,TOR,TTHORNTON,192,160
4199,2019-09-05,H,TAM,APRUITT,-230,-170
4200,2019-09-05,V,MIN,MPEREZ,130,130
4201,2019-09-05,H,BOS,NEOVALDI,-150,-140
4202,2019-09-05,V,SEA,MGONZALES,211,230
4203,2019-09-05,H,HOU,WMILEY,-255,-260
4204,2019-09-06,V,STL,MMIKOLAS,-130,-160
4205,2019-09-06,H,PIT,AMCRAE,110,150
4206,2019-09-06,V,ARI,RRAY,-110,-118
4207,2019-09-06,H,CIN,TMAHLE,-110,108
4208,2019-09-06,V,PHI,ZEFLIN,125,142
4209,2019-09-06,H,NYM,SMATZ,-145,-152
4210,2019-09-06,V,WAS,PCORBIN,-115,-105
4211,2019-09-06,H,ATL,DKEUCHEL,-105,-105
4212,2019-09-06,V,CUB,CHAMELS,-110,-112
4213,2019-09-06,H,MIL,ZDAVIES,-110,102
4214,2019-09-06,V,SFO,JSAMARDZIJA,199,270
4215,2019-09-06,H,LAD,CKERSHAW,-240,-310
4216,2019-09-06,V,COL,TMELVILLE,140,158
4217,2019-09-06,H,SDG,DLAMET,-160,-168
4218,2019-09-06,V,TEX,BBURKE,-110,122
4219,2019-09-06,H,BAL,DBUNDY,-110,-132
4220,2019-09-06,V,NYY,DGERMAN,100,-125
4221,2019-09-06,H,BOS,JCHACIN,-120,115
4222,2019-09-06,V,TOR,CBUCHHOLZ,163,160
4223,2019-09-06,H,TAM,BMCKAY,-190,-170
4224,2019-09-06,V,LAA,DPETERS,115,139
4225,2019-09-06,H,CWS,LGIOLITO,-135,-149
4226,2019-09-06,V,CLE,APLUTKO,135,157
4227,2019-09-06,H,MIN,MPINEDA,-155,-167
4228,2019-09-06,V,SEA,RMcCLAIN,192,210
4229,2019-09-06,H,HOU,FVALDEZ,-230,-240
4230,2019-09-06,V,DET,STURNBULL,199,280
4231,2019-09-06,H,OAK,HBAILEY,-240,-320
4232,2019-09-06,V,KAN,JLOPEZ,110,110
4233,2019-09-06,H,MIA,PLOPEZ,-130,-120
4234,2019-09-07,V,ARI,AYOUNG,135,145
4235,2019-09-07,H,CIN,LCASTILLO,-155,-155
4236,2019-09-07,V,STL,AWAINWRIGHT,-135,-145
4237,2019-09-07,H,PIT,SBRAULT,115,135
4238,2019-09-07,V,CUB,YDARVISH,-130,-122
4239,2019-09-07,H,MIL,GGONZALEZ,110,112
4240,2019-09-07,V,PHI,DSMYLY,135,146
4241,2019-09-07,H,NYM,MSTROMAN,-155,-156
4242,2019-09-07,V,WAS,AVOTH,125,120
4243,2019-09-07,H,ATL,JTEHERAN,-145,-130
4244,2019-09-07,V,COL,JHOFFMAN,148,148
4245,2019-09-07,H,SDG,JLUCCHESI,-170,-158
4246,2019-09-07,V,SFO,TBEEDE,207,210
4247,2019-09-07,H,LAD,TGONSOLIN,-250,-240
4248,2019-09-07,V,NYY,JHAPP,-115,-120
4249,2019-09-07,H,BOS,TLAKINS,-105,110
4250,2019-09-07,V,TOR,AKAY,215,230
4251,2019-09-07,H,TAM,CMORTON,-260,-260
4252,2019-09-07,V,TEX,JHERNANDEZ,-115,-105
4253,2019-09-07,H,BAL,ABROOKS,-105,-105
4254,2019-09-07,V,CLE,ACIVALE,125,125
4255,2019-09-07,H,MIN,JODORIZZI,-145,-135
4256,2019-09-07,V,LAA,AHEANEY,-150,-140
4257,2019-09-07,H,CWS,DCOVEY,130,130
4258,2019-09-07,V,SEA,YKIKUCHI,317,350
4259,2019-09-07,H,HOU,JVERLANDER,-400,-420
4260,2019-09-07,V,DET,JZIMMERMANN,245,280
4261,2019-09-07,H,OAK,CBASSITT,-300,-320
4262,2019-09-07,V,KAN,DDUFFY,100,-104
4263,2019-09-07,H,MIA,CSMITH,-120,-106
4264,2019-09-08,V,ARI,MLEAKE,110,116
4265,2019-09-08,H,CIN,ADESCLAFANI,-130,-126
4266,2019-09-08,V,PHI,VVELASQUEZ,148,175
4267,2019-09-08,H,NYM,NSYNDERGAARD,-170,-190
4268,2019-09-08,V,WAS,MSCHERZER,-115,-118
4269,2019-09-08,H,ATL,MSOROKA,-105,108
4270,2019-09-08,V,STL,JFLAHERTY,-195,-215
4271,2019-09-08,H,PIT,JMARVEL,166,195
4272,2019-09-08,V,CUB,JLESTER,-110,118
4273,2019-09-08,H,MIL,AHOUSER,-110,-128
4274,2019-09-08,V,SFO,DRODRIGUEZ,199,210
4275,2019-09-08,H,LAD,JURIAS,-240,-240
4276,2019-09-08,V,COL,PLAMBERT,144,131
4277,2019-09-08,H,SDG,ELAUER,-165,-141
4278,2019-09-08,V,TEX,MMINOR,-145,-135
4279,2019-09-08,H,BAL,AWOJCIECHOWSKI,125,125
4280,2019-09-08,V,TOR,JWAGUESPACK,172,190
4281,2019-09-08,H,TAM,TGLASNOW,-205,-210
4282,2019-09-08,V,LAA,JBARRIA,-125,-110
