Date,Team,PITCHER
2019-08-10,STL,Wainwright
2019-08-10,COL,Gonzalez
2019-08-10,SDG,Paddack
2019-08-10,ARI,Young
2019-08-10,LAD,Maeda
2019-08-10,NYY,Green
2019-08-10,TOR,Waguespack
2019-08-10,LAA,Heaney
2019-08-10,BOS,Porcello
2019-08-10,KAN,Montgomery
2019-08-10,DET,Turnbull
2019-08-10,HOU,Sanchez
2019-08-10,BAL,Brooks
2019-08-10,CLE,Plutko
2019-08-10,MIN,Odorizzi
2019-08-10,OAK,Roark
2019-08-10,CWS,Lopez
2019-08-10,TAM,Morton
2019-08-10,SEA,Ndecid
2019-08-10,TEX,Payano
2019-08-10,MIL,Houser
2019-08-11,ATL,Foltynewicz
2019-08-11,MIA,Noesi
2019-08-11,CUB,Lester
2019-08-11,CIN,Castillo
2019-08-11,WAS,Sanchez
2019-08-11,NYM,Degrom
2019-08-11,PIT,Brault
2019-08-11,STL,Mikolas
2019-08-11,COL,Marquez
2019-08-11,SDG,Lamet
2019-08-11,PHI,Arrieta
2019-08-11,SFO,Menez
2019-08-11,ARI,Leake
2019-08-11,LAD,Ryu
2019-08-11,LAA,Sandoval
2019-08-11,BOS,Cashner
2019-08-11,HOU,Verlander
2019-08-11,BAL,Wojciechowski
2019-08-11,NYY,Tanaka
2019-08-11,TOR,Thornton
2019-08-11,KAN,Junis
2019-08-11,DET,Norris
2019-08-11,CLE,Civale
2019-08-11,MIN,Berrios
2019-08-11,OAK,Bassitt
2019-08-11,CWS,Giolito
2019-08-11,TAM,Yarbrough
2019-08-11,SEA,Tuivailala
2019-08-11,TEX,Minor
2019-08-11,MIL,Lyles
2019-08-12,CIN,Desclafani
2019-08-12,WAS,Fedde
2019-08-12,ARI,Kelly
2019-08-12,COL,Lambert
2019-08-12,BAL,Ynoa
2019-08-12,NYY,Paxton
2019-08-12,BAL,Blach
2019-08-12,NYY,Green
2019-08-12,TEX,Jurado
2019-08-12,TOR,Ramirez
2019-08-12,BOS,Rodriguez
2019-08-12,CLE,Plesac
2019-08-12,PIT,Keller
2019-08-12,LAA,Suarez
2019-08-12,TAM,Castillo
2019-08-12,SDG,Lucchesi
2019-08-13,CIN,Wood
2019-08-13,WAS,Ross
2019-08-13,CUB,Quintana
2019-08-13,PHI,Vargas
2019-08-13,LAD,May
2019-08-13,MIA,Yamamoto
2019-08-13,NYM,Wheeler
2019-08-13,ATL,Fried
2019-08-13,ARI,Gallen
2019-08-13,COL,Gray
2019-08-13,BAL,Means
2019-08-13,NYY,German
2019-08-13,TEX,Lynn
2019-08-13,TOR,Pannone
2019-08-13,BOS,Sale
2019-08-13,CLE,Clevinger
2019-08-13,SEA,Kikuchi
2019-08-13,DET,Boyd
2019-08-13,HOU,Cole
2019-08-13,CWS,Nova
2019-08-13,MIN,Perez
2019-08-13,MIL,Anderson
2019-08-13,STL,Flaherty
2019-08-13,KAN,Sparkman
2019-08-13,OAK,Anderson
2019-08-13,SFO,Bumgarner
2019-08-13,PIT,Williams
2019-08-13,LAA,Canning
2019-08-13,TAM,Mckay
2019-08-13,SDG,Lauer
2019-08-13,HOU,Greinke
2019-08-13,CWS,Cease
2019-08-14,ARI,Ray
2019-08-14,COL,Freeland
2019-08-14,CIN,Bauer
2019-08-14,WAS,Strasburg
2019-08-14,CUB,Hamels
2019-08-14,PHI,Nola
2019-08-14,LAD,Kershaw
2019-08-14,MIA,Hernandez
2019-08-14,NYM,Matz
2019-08-14,ATL,Keuchel
2019-08-14,TEX,Allard
2019-08-14,TOR,Reid
2019-08-14,BAL,Bundy
2019-08-14,NYY,Happ
2019-08-14,BOS,Johnson
2019-08-14,CLE,Bieber
2019-08-14,HOU,Miley
2019-08-14,CWS,Detwiler
2019-08-14,SEA,Gonzales
2019-08-14,DET,Jackson
2019-08-14,MIN,Gibson
2019-08-14,MIL,Gonzalez
2019-08-14,TAM,Beeks
2019-08-14,SDG,Quantrill
2019-08-14,OAK,Bailey
2019-08-14,SFO,Beede
2019-08-14,PIT,Archer
2019-08-14,LAA,Peters
2019-08-14,STL,Hudson
2019-08-14,KAN,Keller
2019-08-15,LAD,Buehler
2019-08-15,MIA,Smith
2019-08-15,CUB,Darvish
2019-08-15,PHI,Smyly
2019-08-15,STL,Wacha
2019-08-15,CIN,Gray
2019-08-15,NYM,Stroman
2019-08-15,ATL,Teheran
2019-08-15,SFO,Rodriguez
2019-08-15,ARI,Young
2019-08-15,SEA,Wisler
2019-08-15,DET,Turnbull
2019-08-15,CLE,Plutko
2019-08-15,NYY,Green
2019-08-15,MIN,Pineda
2019-08-15,TEX,Payano
2019-08-15,CWS,Lopez
2019-08-15,LAA,Heaney
2019-08-15,HOU,Sanchez
2019-08-15,OAK,Fiers
2019-08-16,MIL,Houser
2019-08-16,WAS,Corbin
2019-08-16,SDG,Paddack
2019-08-16,PHI,Velasquez
2019-08-16,CUB,Hendricks
2019-08-16,PIT,Musgrove
2019-08-16,STL,Wainwright
2019-08-16,CIN,Castillo
2019-08-16,LAD,Maeda
2019-08-16,ATL,Soroka
2019-08-16,MIA,Alcantara
2019-08-16,COL,Gray
2019-08-16,SFO,Samardzija
2019-08-16,ARI,Leake
2019-08-16,CLE,Civale
2019-08-16,NYY,Tanaka
2019-08-16,SEA,Ndecid
2019-08-16,TOR,Waguespack
2019-08-16,BAL,Brooks
2019-08-16,BOS,Porcello
2019-08-16,DET,Norris
2019-08-16,TAM,Morton
2019-08-16,MIN,Odorizzi
2019-08-16,TEX,Minor
2019-08-16,HOU,Verlander
2019-08-16,OAK,Roark
2019-08-16,CWS,Giolito
2019-08-16,LAA,Sandoval
2019-08-16,NYM,Syndergaard
2019-08-16,KAN,Montgomery
2019-08-17,CUB,Lester
2019-08-17,PIT,Brault
2019-08-17,STL,Mikolas
2019-08-17,CIN,Desclafani
2019-08-17,SDG,Lamet
2019-08-17,PHI,Eflin
2019-08-17,MIL,Lyles
2019-08-17,WAS,Sanchez
2019-08-17,LAD,Ryu
2019-08-17,ATL,Foltynewicz
2019-08-17,SFO,Webb
2019-08-17,ARI,Clarke
2019-08-17,MIA,Noesi
2019-08-17,COL,Marquez
2019-08-17,CLE,Plesac
2019-08-17,NYY,Paxton
2019-08-17,SEA,Mcclain
2019-08-17,TOR,Thornton
2019-08-17,HOU,Armenteros
2019-08-17,OAK,Bassitt
2019-08-17,DET,Zimmermann
2019-08-17,TAM,Yarbrough
2019-08-17,BAL,Wojciechowski
2019-08-17,BOS,Rodriguez
2019-08-17,MIN,Berrios
2019-08-17,TEX,Jurado
2019-08-17,CWS,Santiago
2019-08-17,LAA,Ramirez
2019-08-17,NYM,Degrom
2019-08-17,KAN,Junis
2019-08-18,SDG,Lucchesi
2019-08-18,PHI,Vargas
2019-08-18,STL,Flaherty
2019-08-18,CIN,Wood
2019-08-18,LAD,Gonsolin
2019-08-18,ATL,Fried
2019-08-18,MIL,Anderson
2019-08-18,WAS,Fedde
2019-08-18,MIA,Yamamoto
2019-08-18,COL,Lambert
2019-08-18,SFO,Bumgarner
2019-08-18,ARI,Kelly
2019-08-18,CUB,Quintana
2019-08-18,PIT,Keller
2019-08-18,BAL,Blach
2019-08-18,BOS,Eovaldi
2019-08-18,CLE,Clevinger
2019-08-18,NYY,Sabathia
2019-08-18,SEA,Kikuchi
2019-08-18,TOR,Font
2019-08-18,DET,Boyd
2019-08-18,TAM,Richards
2019-08-18,MIN,Perez
2019-08-18,TEX,Lynn
2019-08-18,CWS,Cease
2019-08-18,LAA,Canning
2019-08-18,HOU,Greinke
2019-08-18,OAK,Anderson
2019-08-18,NYM,Wheeler
2019-08-18,KAN,Sparkman
2019-08-19,WAS,Ross
2019-08-19,PIT,Williams
2019-08-19,SDG,Lauer
2019-08-19,CIN,Bauer
2019-08-19,MIL,Davies
2019-08-19,STL,Hudson
2019-08-19,COL,Gonzalez
2019-08-19,ARI,Gallen
2019-08-19,KAN,Lopez
2019-08-19,BAL,Means
2019-08-19,SEA,Gonzales
2019-08-19,TAM,Mckay
2019-08-19,LAA,Peters
2019-08-19,TEX,Allard
2019-08-19,CWS,Nova
2019-08-19,MIN,Gibson
2019-08-19,DET,Jackson
2019-08-19,HOU,Miley
2019-08-20,WAS,Strasburg
2019-08-20,PIT,Archer
2019-08-20,SDG,Quantrill
2019-08-20,CIN,Gray
2019-08-20,MIA,Hernandez
2019-08-20,ATL,Keuchel
2019-08-20,MIL,Gonzalez
2019-08-20,STL,Wacha
2019-08-20,SFO,Beede
2019-08-20,CUB,Hamels
2019-08-20,COL,Freeland
2019-08-20,ARI,Young
2019-08-20,KAN,Keller
2019-08-20,BAL,Bundy
2019-08-20,SEA,Ndecid
2019-08-20,TAM,Castillo
2019-08-20,LAA,Barria
2019-08-20,TEX,Burke
2019-08-20,CWS,Lopez
2019-08-20,MIN,Pineda
2019-08-20,DET,Turnbull
2019-08-20,HOU,Sanchez
2019-08-20,NYY,German
2019-08-20,OAK,Bailey
2019-08-20,PHI,Nola
2019-08-20,BOS,Johnson
2019-08-20,CLE,Bieber
2019-08-20,NYM,Matz
2019-08-20,TOR,Reid
2019-08-20,LAD,Kershaw
2019-08-20,LAA,Heaney
2019-08-20,TEX,Palumbo
2019-08-21,SDG,Strahm
2019-08-21,CIN,Castillo
2019-08-21,COL,Melville
2019-08-21,ARI,Leake
2019-08-21,WAS,Corbin
2019-08-21,PIT,Musgrove
2019-08-21,MIA,Smith
2019-08-21,ATL,Teheran
2019-08-21,MIL,Houser
2019-08-21,STL,Wainwright
2019-08-21,SFO,Rodriguez
2019-08-21,CUB,Darvish
2019-08-21,CWS,Giolito
2019-08-21,MIN,Odorizzi
2019-08-21,SEA,Gearrin
2019-08-21,TAM,Morton
2019-08-21,LAA,Sandoval
2019-08-21,TEX,Minor
2019-08-21,KAN,Montgomery
2019-08-21,BAL,Brooks
2019-08-21,DET,Norris
2019-08-21,HOU,Verlander
2019-08-21,NYY,Happ
2019-08-21,OAK,Fiers
2019-08-21,PHI,Smyly
2019-08-21,BOS,Porcello
2019-08-21,CLE,Plutko
2019-08-21,NYM,Stroman
2019-08-21,TOR,Font
2019-08-21,LAD,Buehler
2019-08-22,SFO,Samardzija
2019-08-22,CUB,Hendricks
2019-08-22,WAS,Scherzer
2019-08-22,PIT,Brault
2019-08-22,MIA,Alcantara
2019-08-22,ATL,Soroka
2019-08-22,COL,Marquez
2019-08-22,STL,Mikolas
2019-08-22,TAM,Yarbrough
2019-08-22,BAL,Wojciechowski
2019-08-22,DET,Zimmermann
2019-08-22,HOU,Cole
2019-08-22,TEX,Jurado
2019-08-22,CWS,Detwiler
2019-08-22,NYY,Tanaka
2019-08-22,OAK,Roark
2019-08-22,CLE,Civale
2019-08-22,NYM,Syndergaard
2019-08-22,TOR,Waguespack
2019-08-22,LAD,Maeda
2019-08-23,WAS,Sanchez
2019-08-23,CUB,Lester
2019-08-23,CIN,Desclafani
2019-08-23,PIT,Keller
2019-08-23,PHI,Velasquez
2019-08-23,MIA,Noesi
2019-08-23,ATL,Foltynewicz
2019-08-23,NYM,Degrom
2019-08-23,ARI,Kelly
2019-08-23,MIL,Lyles
2019-08-23,COL,Lambert
2019-08-23,STL,Flaherty
2019-08-23,TAM,Richards
2019-08-23,BAL,Blach
2019-08-23,KAN,Junis
2019-08-23,CLE,Plesac
2019-08-23,DET,Verhagen
2019-08-23,MIN,Berrios
2019-08-23,TEX,Lynn
2019-08-23,CWS,Cease
2019-08-23,LAA,Suarez
2019-08-23,HOU,Greinke
2019-08-23,TOR,Thornton
2019-08-23,SEA,Sheffield
2019-08-23,NYY,Paxton
2019-08-23,LAD,Ryu
2019-08-23,BOS,Rodriguez
2019-08-23,SDG,Paddack
2019-08-24,WAS,Ross
2019-08-24,CUB,Quintana
2019-08-24,PHI,Eflin
2019-08-24,MIA,Yamamoto
2019-08-24,CIN,Wood
2019-08-24,PIT,Williams
2019-08-24,ARI,Gallen
2019-08-24,MIL,Anderson
2019-08-24,ATL,Fried
2019-08-24,NYM,Wheeler
2019-08-24,COL,Gonzalez
2019-08-24,STL,Hudson
2019-08-24,TAM,Alvarado
2019-08-24,BAL,Means
2019-08-24,LAA,Peters
2019-08-24,HOU,Miley
2019-08-24,DET,Jackson
2019-08-24,MIN,Gibson
2019-08-24,KAN,Sparkman
2019-08-24,CLE,Clevinger
2019-08-24,TEX,Allard
2019-08-24,CWS,Nova
2019-08-24,TOR,Font
2019-08-24,SEA,Hernandez
2019-08-24,NYY,Sabathia
2019-08-24,LAD,Gonsolin
2019-08-24,BOS,Eovaldi
2019-08-24,SDG,Lamet
2019-08-24,SFO,Bumgarner
2019-08-24,OAK,Bassitt
2019-08-25,PHI,Nola
2019-08-25,MIA,Hernandez
2019-08-25,ATL,Keuchel
2019-08-25,NYM,Matz
2019-08-25,CIN,Bauer
2019-08-25,PIT,Agrazal
2019-08-25,ARI,Ray
2019-08-25,MIL,Davies
2019-08-25,COL,Senzatela
2019-08-25,STL,Wacha
2019-08-25,WAS,Strasburg
2019-08-25,CUB,Hamels
2019-08-25,TAM,Castillo
2019-08-25,BAL,Bundy
2019-08-25,KAN,Skoglund
2019-08-25,CLE,Bieber
2019-08-25,TEX,Burke
2019-08-25,CWS,Lopez
2019-08-25,LAA,Barria
2019-08-25,HOU,Valdez
2019-08-25,DET,Boyd
2019-08-25,MIN,Perez
2019-08-25,TOR,Buchholz
2019-08-25,SEA,Gonzales
2019-08-25,SFO,Webb
2019-08-25,OAK,Anderson
2019-08-25,BOS,Johnson
2019-08-25,SDG,Lucchesi
2019-08-25,NYY,German
2019-08-25,LAD,Kershaw
2019-08-26,ATL,Teheran
2019-08-26,COL,Melville
2019-08-26,PIT,Musgrove
2019-08-26,PHI,Vargas
2019-08-26,CIN,Gray
2019-08-26,MIA,Lopez
2019-08-26,STL,Wainwright
2019-08-26,MIL,Gonzalez
2019-08-26,ARI,Young
2019-08-26,SFO,Beede
2019-08-26,LAD,May
2019-08-26,SDG,Lauer
2019-08-26,OAK,Bailey
2019-08-26,KAN,Keller
2019-08-26,NYY,Happ
2019-08-26,SEA,Wisler
2019-08-27,PIT,Brault
2019-08-27,PHI,Smyly
2019-08-27,CIN,Castillo
2019-08-27,MIA,Smith
2019-08-27,CUB,Darvish
2019-08-27,NYM,Stroman
2019-08-27,STL,Mikolas
2019-08-27,MIL,Houser
2019-08-27,ARI,Leake
2019-08-27,SFO,Samardzija
2019-08-27,LAD,Buehler
2019-08-27,SDG,Quantrill
2019-08-27,CLE,Plutko
2019-08-27,DET,Turnbull
2019-08-27,MIN,Pineda
2019-08-27,CWS,Giolito
2019-08-27,TAM,Morton
2019-08-27,HOU,Verlander
2019-08-27,OAK,Fiers
2019-08-27,KAN,Montgomery
2019-08-27,TEX,Minor
2019-08-27,LAA,Heaney
2019-08-27,NYY,Tanaka
2019-08-27,SEA,Kikuchi
2019-08-27,BAL,Brooks
2019-08-27,WAS,Corbin
2019-08-27,ATL,Soroka
2019-08-27,TOR,Font
2019-08-27,BOS,Porcello
2019-08-27,COL,Garcia
2019-08-28,STL,Flaherty
2019-08-28,MIL,Lyles
2019-08-28,PIT,Keller
2019-08-28,PHI,Velasquez
2019-08-28,CIN,Desclafani
2019-08-28,MIA,Alcantara
2019-08-28,CUB,Hendricks
2019-08-28,NYM,Syndergaard
2019-08-28,LAD,Maeda
2019-08-28,SDG,Wingenter
2019-08-28,NYY,Paxton
2019-08-28,SEA,Sheffield
2019-08-28,CLE,Civale
2019-08-28,DET,Zimmermann
2019-08-28,MIN,Odorizzi
2019-08-28,CWS,Detwiler
2019-08-28,TAM,Yarbrough
2019-08-28,HOU,Cole
2019-08-28,OAK,Roark
2019-08-28,KAN,Junis
2019-08-28,TEX,Clase
2019-08-28,LAA,Sandoval
2019-08-28,BAL,Wojciechowski
2019-08-28,WAS,Scherzer
2019-08-28,ATL,Foltynewicz
2019-08-28,TOR,Waguespack
2019-08-28,BOS,Rodriguez
2019-08-28,COL,Lambert
2019-08-29,CIN,Wood
2019-08-29,MIA,Dugger
2019-08-29,CUB,Lester
2019-08-29,NYM,Degrom
2019-08-29,PIT,Williams
2019-08-29,COL,Gonzalez
2019-08-29,LAD,Ryu
2019-08-29,ARI,Kelly
2019-08-29,SDG,Paddack
2019-08-29,SFO,Rodriguez
2019-08-29,CLE,Clevinger
2019-08-29,DET,Norris
2019-08-29,OAK,Bassitt
2019-08-29,KAN,Sparkman
2019-08-29,TAM,Kittredge
2019-08-29,HOU,Greinke
2019-08-29,MIN,Berrios
2019-08-29,CWS,Cease
2019-08-29,SEA,Hernandez
2019-08-29,TEX,Lynn
2019-08-30,MIL,Anderson
2019-08-30,CUB,Quintana
2019-08-30,NYM,Wheeler
2019-08-30,PHI,Nola
2019-08-30,MIA,Hernandez
2019-08-30,WAS,Sanchez
2019-08-30,PIT,Agrazal
2019-08-30,COL,Senzatela
2019-08-30,LAD,Gonsolin
2019-08-30,ARI,Gallen
2019-08-30,SDG,Lamet
2019-08-30,SFO,Bumgarner
2019-08-30,OAK,Anderson
2019-08-30,NYY,Sabathia
2019-08-30,HOU,Miley
2019-08-30,TOR,Thornton
2019-08-30,CLE,Bieber
2019-08-30,TAM,Pruitt
2019-08-30,MIN,Gibson
2019-08-30,DET,Jackson
2019-08-30,SEA,Gonzales
2019-08-30,TEX,Allard
2019-08-30,BAL,Ndecid
2019-08-30,KAN,Skoglund
2019-08-30,BOS,Eovaldi
2019-08-30,LAA,Suarez
2019-08-30,CWS,Nova
2019-08-30,ATL,Fried
2019-08-31,CIN,Bauer
2019-08-31,STL,Hudson
2019-08-31,MIL,Davies
2019-08-31,CUB,Hamels
2019-08-31,NYM,Matz
2019-08-31,PHI,Vargas
2019-08-31,MIA,Lopez
2019-08-31,WAS,Strasburg
2019-08-31,CIN,Gray
2019-08-31,STL,Wacha
2019-08-31,LAD,Kershaw
2019-08-31,ARI,Ray
2019-08-31,PIT,Musgrove
2019-08-31,COL,Melville
2019-08-31,SDG,Lucchesi
2019-08-31,SFO,Webb
2019-08-31,OAK,Bailey
2019-08-31,NYY,German
2019-08-31,HOU,Valdez
2019-08-31,TOR,Buchholz
2019-08-31,MIN,Perez
2019-08-31,DET,Boyd
2019-08-31,CLE,Plesac
2019-08-31,TAM,Castillo
2019-08-31,BAL,Bundy
2019-08-31,KAN,Lopez
2019-08-31,SEA,Ndecid
2019-08-31,TEX,Burke
2019-08-31,BOS,Ndecid
2019-08-31,LAA,Peters
2019-08-31,CWS,Lopez
2019-08-31,ATL,Keuchel
2019-09-01,MIA,Smith
2019-09-01,WAS,Corbin
2019-09-01,CIN,Mahle
2019-09-01,STL,Mikolas
2019-09-01,MIL,Gonzalez
2019-09-01,CUB,Chatwood
2019-09-01,PIT,Brault
2019-09-01,COL,Hoffman
2019-09-01,SDG,Lauer
2019-09-01,SFO,Samardzija
2019-09-01,LAD,Stripling
2019-09-01,ARI,Young
2019-09-01,NYM,Stroman
2019-09-01,PHI,Eflin
2019-09-01,OAK,Manaea
2019-09-01,NYY,Happ
2019-09-01,HOU,Verlander
2019-09-01,TOR,Font
2019-09-01,MIN,Pineda
2019-09-01,DET,Turnbull
2019-09-01,CLE,Plutko
2019-09-01,TAM,Morton
2019-09-01,BAL,Brooks
2019-09-01,KAN,Duffy
2019-09-01,SEA,Kikuchi
2019-09-01,TEX,Martin
2019-09-01,BOS,Price
2019-09-01,LAA,Heaney
2019-09-01,CWS,Giolito
2019-09-01,ATL,Teheran
2019-09-01,CIN,Castillo
2019-09-01,STL,Poncedeleon
2019-09-02,NYM,Syndergaard
2019-09-02,WAS,Ross
2019-09-02,PHI,Smyly
2019-09-02,CIN,Desclafani
2019-09-02,SFO,Beede
2019-09-02,STL,Wainwright
2019-09-02,SDG,Quantrill
2019-09-02,ARI,Leake
2019-09-02,COL,Lambert
2019-09-02,LAD,Buehler
2019-09-02,TEX,Minor
2019-09-02,NYY,Tanaka
2019-09-02,MIN,Odorizzi
2019-09-02,DET,Zimmermann
2019-09-02,BAL,Wojciechowski
2019-09-02,TAM,Yarbrough
2019-09-02,CWS,Detwiler
2019-09-02,CLE,Civale
2019-09-02,TOR,Waguespack
2019-09-02,ATL,Soroka
2019-09-02,SEA,Sheffield
2019-09-02,CUB,Hendricks
2019-09-02,HOU,Cole
2019-09-02,MIL,Houser
2019-09-03,PHI,Velasquez
2019-09-03,CIN,Sims
2019-09-03,MIA,Alcantara
2019-09-03,PIT,Keller
2019-09-03,NYM,Degrom
2019-09-03,WAS,Scherzer
2019-09-03,SFO,Rodriguez
2019-09-03,STL,Flaherty
2019-09-03,SDG,Bolanos
2019-09-03,ARI,Kelly
2019-09-03,COL,Gonzalez
2019-09-03,LAD,Urias
2019-09-03,TEX,Volquez
2019-09-03,NYY,Paxton
2019-09-03,CWS,Cease
2019-09-03,CLE,Clevinger
2019-09-03,BAL,Blach
2019-09-03,TAM,Richards
2019-09-03,MIN,Dobnak
2019-09-03,BOS,Porcello
2019-09-03,DET,Norris
2019-09-03,KAN,Montgomery
2019-09-03,LAA,Barria
2019-09-03,OAK,Fiers
2019-09-03,TOR,Font
2019-09-03,ATL,Foltynewicz
2019-09-03,HOU,Greinke
2019-09-03,MIL,Lyles
2019-09-03,SEA,Hernandez
2019-09-03,CUB,Lester
2019-09-03,BAL,Ynoa
2019-09-03,TAM,Kittredge
2019-09-04,NYM,Wheeler
2019-09-04,WAS,Sanchez
2019-09-04,PHI,Nola
2019-09-04,CIN,Bauer
2019-09-04,MIA,Dugger
2019-09-04,PIT,Williams
2019-09-04,SFO,Bumgarner
2019-09-04,STL,Wacha
2019-09-04,SDG,Paddack
2019-09-04,ARI,Gallen
2019-09-04,COL,Senzatela
2019-09-04,LAD,Ryu
2019-09-04,TEX,Lynn
2019-09-04,NYY,Green
2019-09-04,CWS,Nova
2019-09-04,CLE,Bieber
2019-09-04,MIN,Berrios
2019-09-04,BOS,Rodriguez
2019-09-04,DET,Jackson
2019-09-04,KAN,Junis
2019-09-04,LAA,Sandoval
2019-09-04,OAK,Roark
2019-09-05,PHI,Vargas
2019-09-05,CIN,Gray
2019-09-05,SFO,Webb
2019-09-05,STL,Hudson
2019-09-05,MIA,Hernandez
2019-09-05,PIT,Agrazal
2019-09-05,CUB,Quintana
2019-09-05,MIL,Anderson
2019-09-05,WAS,Strasburg
2019-09-05,ATL,Fried
2019-09-05,CWS,Lopez
2019-09-05,CLE,Plesac
2019-09-05,DET,Boyd
2019-09-05,KAN,Sparkman
2019-09-05,LAA,Bard
2019-09-05,OAK,Anderson
2019-09-05,TEX,Allard
2019-09-05,BAL,Means
2019-09-05,TOR,Thornton
2019-09-05,TAM,Pruitt
2019-09-05,MIN,Perez
2019-09-05,BOS,Eovaldi
2019-09-05,SEA,Gonzales
2019-09-05,HOU,Miley
2019-09-06,STL,Mikolas
2019-09-06,PIT,Mcrae
2019-09-06,ARI,Ray
2019-09-06,CIN,Mahle
2019-09-06,PHI,Eflin
2019-09-06,NYM,Matz
2019-09-06,WAS,Corbin
2019-09-06,ATL,Keuchel
2019-09-06,CUB,Hamels
2019-09-06,MIL,Davies
2019-09-06,SFO,Samardzija
2019-09-06,LAD,Kershaw
2019-09-06,COL,Melville
2019-09-06,SDG,Lamet
2019-09-06,TEX,Burke
2019-09-06,BAL,Bundy
2019-09-06,NYY,German
2019-09-06,BOS,Chacin
2019-09-06,TOR,Buchholz
2019-09-06,TAM,Mckay
2019-09-06,LAA,Peters
2019-09-06,CWS,Giolito
2019-09-06,CLE,Plutko
2019-09-06,MIN,Pineda
2019-09-06,SEA,Mcclain
2019-09-06,HOU,Valdez
2019-09-06,DET,Turnbull
2019-09-06,OAK,Bailey
2019-09-06,KAN,Lopez
2019-09-06,MIA,Lopez
2019-09-07,ARI,Young
2019-09-07,CIN,Castillo
2019-09-07,STL,Wainwright
2019-09-07,PIT,Brault
2019-09-07,CUB,Darvish
2019-09-07,MIL,Gonzalez
2019-09-07,PHI,Smyly
2019-09-07,NYM,Stroman
2019-09-07,WAS,Voth
2019-09-07,ATL,Teheran
2019-09-07,COL,Hoffman
2019-09-07,SDG,Lucchesi
2019-09-07,SFO,Beede
2019-09-07,LAD,Gonsolin
2019-09-07,NYY,Happ
2019-09-07,BOS,Lakins
2019-09-07,TOR,Kay
2019-09-07,TAM,Morton
2019-09-07,TEX,Hernandez
2019-09-07,BAL,Brooks
2019-09-07,CLE,Civale
2019-09-07,MIN,Odorizzi
2019-09-07,LAA,Heaney
2019-09-07,CWS,Covey
2019-09-07,SEA,Kikuchi
2019-09-07,HOU,Verlander
2019-09-07,DET,Zimmermann
2019-09-07,OAK,Bassitt
2019-09-07,KAN,Duffy
2019-09-07,MIA,Smith
2019-09-08,ARI,Leake
2019-09-08,CIN,Desclafani
2019-09-08,PHI,Velasquez
2019-09-08,NYM,Syndergaard
2019-09-08,WAS,Scherzer
2019-09-08,ATL,Soroka
2019-09-08,STL,Flaherty
2019-09-08,PIT,Marvel
2019-09-08,CUB,Lester
2019-09-08,MIL,Houser
2019-09-08,SFO,Rodriguez
2019-09-08,LAD,Urias
2019-09-08,COL,Lambert
2019-09-08,SDG,Lauer
2019-09-08,TEX,Minor
2019-09-08,BAL,Wojciechowski
2019-09-08,TOR,Waguespack
2019-09-08,TAM,Glasnow
2019-09-08,LAA,Barria
2019-09-08,CWS,Cease
2019-09-08,CLE,Clevinger
2019-09-08,MIN,Dobnak
2019-09-08,SEA,Hernandez
2019-09-08,HOU,Cole
2019-09-08,DET,Norris
2019-09-08,OAK,Manaea
2019-09-08,NYY,Tanaka
2019-09-08,BOS,Porcello
2019-09-08,KAN,Montgomery
2019-09-08,MIA,Alcantara
2019-09-09,ATL,Foltynewicz
2019-09-09,PHI,Nola
2019-09-09,MIL,Lyles
2019-09-09,MIA,Dugger
2019-09-09,ARI,Kelly
2019-09-09,NYM,Degrom
2019-09-09,PIT,Williams
2019-09-09,SFO,Bumgarner
2019-09-09,CUB,Hendricks
2019-09-09,SDG,Quantrill
2019-09-09,NYY,Paxton
2019-09-09,BOS,Rodriguez
2019-09-09,OAK,Fiers
2019-09-09,HOU,Greinke
2019-09-09,CLE,Bieber
2019-09-09,LAA,Sandoval
2019-09-10,ATL,Fried
2019-09-10,PHI,Vargas
2019-09-10,MIL,Anderson
2019-09-10,MIA,Hernandez
2019-09-10,ARI,Gallen
2019-09-10,NYM,Wheeler
2019-09-10,STL,Wacha
2019-09-10,COL,Gonzalez
2019-09-10,PIT,Keller
2019-09-10,SFO,Cueto
2019-09-10,CUB,Quintana
2019-09-10,SDG,Bolanos
2019-09-10,NYY,Cortes
2019-09-10,DET,Jackson
2019-09-10,BOS,Eovaldi
2019-09-10,TOR,Zeuch
2019-09-10,TAM,Yarbrough
2019-09-10,TEX,Lynn
2019-09-10,KAN,Junis
2019-09-10,CWS,Nova
2019-09-10,OAK,Roark
2019-09-10,HOU,Miley
2019-09-10,CLE,Plesac
2019-09-10,LAA,Suarez
2019-09-10,LAD,Buehler
2019-09-10,BAL,Blach
2019-09-10,WAS,Sanchez
2019-09-10,MIN,Berrios
2019-09-10,CIN,Bauer
2019-09-10,SEA,Sheffield
2019-09-11,ATL,Keuchel
2019-09-11,PHI,Eflin
2019-09-11,MIL,Davies
2019-09-11,MIA,Lopez
2019-09-11,ARI,Ray
2019-09-11,NYM,Matz
2019-09-11,STL,Hudson
2019-09-11,COL,Senzatela
2019-09-11,PIT,Agrazal
2019-09-11,SFO,Webb
2019-09-11,CUB,Hamels
2019-09-11,SDG,Paddack
2019-09-11,BOS,Poyner
2019-09-11,TOR,Font
2019-09-11,TAM,Kittredge
2019-09-11,TEX,Jurado
2019-09-11,CLE,Plutko
2019-09-11,LAA,Peters
2019-09-11,KAN,Sparkman
2019-09-11,CWS,Lopez
2019-09-11,OAK,Anderson
